0,25.822
0.001,25.821
0.0020001,25.82
0.0030001,25.82
0.0040002,25.819
0.0050002,25.818
0.0060003,25.817
0.0070003,25.817
0.0080004,25.816
0.0090004,25.815
0.01,25.814
0.011,25.814
0.012001,25.813
0.013001,25.812
0.014001,25.811
0.015001,25.811
0.016001,25.81
0.017001,25.809
0.018001,25.808
0.019001,25.808
0.020001,25.807
0.021001,25.806
0.022001,25.805
0.023001,25.805
0.024001,25.804
0.025001,25.803
0.026001,25.802
0.027001,25.802
0.028001,25.801
0.029001,25.8
0.030001,25.799
0.031001,25.799
0.032001,25.798
0.033001,25.797
0.034002,25.796
0.035002,25.796
0.036002,25.795
0.037002,25.794
0.038002,25.793
0.039002,25.793
0.040002,25.792
0.041002,25.791
0.042002,25.79
0.043002,25.79
0.044002,25.789
0.045002,25.788
0.046002,25.787
0.047002,25.787
0.048002,25.786
0.049002,25.785
0.050002,25.784
0.051002,25.784
0.052002,25.783
0.053002,25.782
0.054002,25.781
0.055002,25.781
0.056003,25.78
0.057003,25.779
0.058003,25.778
0.059003,25.777
0.060003,25.777
0.061003,25.776
0.062003,25.775
0.063003,25.774
0.064003,25.774
0.065003,25.773
0.066003,25.772
0.067003,25.771
0.068003,25.771
0.069003,25.77
0.070003,25.769
0.071003,25.768
0.072003,25.768
0.073003,25.767
0.074003,25.766
0.075003,25.765
0.076003,25.765
0.077003,25.764
0.078004,25.763
0.079004,25.762
0.080004,25.762
0.081004,25.761
0.082004,25.76
0.083004,25.759
0.084004,25.759
0.085004,25.758
0.086004,25.757
0.087004,25.756
0.088004,25.756
0.089004,25.755
0.090004,25.754
0.091004,25.753
0.092004,25.753
0.093004,25.752
0.094004,25.751
0.095004,25.75
0.096004,25.749
0.097004,25.749
0.098004,25.748
0.099004,25.747
0.1,25.746
0.101,25.746
0.102,25.745
0.103,25.744
0.104,25.743
0.105,25.743
0.106,25.742
0.107,25.741
0.108,25.74
0.109,25.74
0.11,25.739
0.111,25.738
0.11201,25.737
0.11301,25.737
0.11401,25.736
0.11501,25.735
0.11601,25.734
0.11701,25.734
0.11801,25.733
0.11901,25.732
0.12001,25.731
0.12101,25.73
0.12201,25.73
0.12301,25.729
0.12401,25.728
0.12501,25.727
0.12601,25.727
0.12701,25.726
0.12801,25.725
0.12901,25.724
0.13001,25.724
0.13101,25.723
0.13201,25.722
0.13301,25.721
0.13401,25.721
0.13501,25.72
0.13601,25.719
0.13701,25.718
0.13801,25.717
0.13901,25.717
0.14001,25.716
0.14101,25.715
0.14201,25.714
0.14301,25.714
0.14401,25.713
0.14501,25.712
0.14601,25.711
0.14701,25.711
0.14801,25.71
0.14901,25.709
0.15001,25.708
0.15101,25.708
