200.31,25.585
201,25.027
201.67,24.467
202.33,23.923
203,23.425
203.67,23.002
204.33,22.681
205,22.481
205.67,22.416
206.33,22.492
207,22.704
207.67,23.042
208.33,23.487
209,24.013
209.67,24.591
210.33,25.189
211,25.774
211.67,26.316
212.33,26.788
213,27.17
213.67,27.449
214.33,27.619
215,27.683
215.67,27.65
216.33,27.539
217,27.371
217.67,27.173
218.33,26.973
219,26.797
219.67,26.669
220.33,26.61
221,26.633
221.67,26.745
222.33,26.944
223,27.224
223.67,27.569
224.33,27.958
225,28.367
225.67,28.769
226.33,29.138
227,29.449
227.67,29.68
228.33,29.818
229,29.852
229.67,29.781
230.33,29.61
231,29.353
231.67,29.026
232.33,28.652
233,28.257
233.67,27.867
234.33,27.506
235,27.196
235.67,26.952
236.33,26.786
237,26.699
237.67,26.69
238.33,26.746
239,26.851
239.67,26.983
240.33,27.118
241,27.23
241.67,27.295
242.33,27.292
243,27.204
243.67,27.021
244.33,26.74
245,26.365
245.67,25.91
246.33,25.395
247,24.843
247.67,24.284
248.33,23.751
249,23.273
249.67,22.879
250.33,22.595
251,22.437
251.67,22.418
252.33,22.54
253,22.796
253.67,23.172
254.33,23.648
255,24.196
255.67,24.786
256.33,25.385
257,25.96
257.67,26.483
258.33,26.929
259,27.279
259.67,27.522
260.33,27.656
261,27.687
261.67,27.625
262.33,27.492
263,27.31
263.67,27.106
264.33,26.91
265,26.746
265.67,26.638
266.33,26.604
267,26.655
267.67,26.796
268.33,27.024
269,27.328
269.67,27.69
270.33,28.09
271,28.501
271.67,28.897
272.33,29.25
273,29.538
273.67,29.742
274.33,29.846
275,29.846
275.67,29.741
276.33,29.539
277,29.255
277.67,28.909
278.33,28.525
279,28.127
279.67,27.743
280.33,27.395
281,27.104
281.67,26.885
282.33,26.744
283,26.684
283.67,26.698
284.33,26.773
285,26.891
285.67,27.028
286.33,27.16
287,27.261
287.67,27.307
288.33,27.278
289,27.16
289.67,26.945
290.33,26.632
291,26.228
291.67,25.75
292.33,25.218
293,24.659
293.67,24.104
294.33,23.583
295,23.129
295.67,22.767
296.33,22.522
297,22.408
297.67,22.435
298.33,22.602
299,22.901
299.67,23.314
300.33,23.818
301,24.385
301.67,24.983
302.33,25.579
303,26.141
303.67,26.643
304.33,27.06
305,27.376
305.67,27.584
306.33,27.683
307,27.68
307.67,27.592
308.33,27.438
309,27.245
309.67,27.039
310.33,26.849
311,26.7
311.67,26.614
312.33,26.606
313,26.687
313.67,26.857
314.33,27.112
315,27.438
315.67,27.817
316.33,28.224
317,28.635
317.67,29.021
318.33,29.357
319,29.62
319.67,29.792
320.33,29.863
321,29.828
321.67,29.69
322.33,29.458
323,29.151
323.67,28.788
324.33,28.395
325,27.998
325.67,27.622
326.33,27.29
327,27.02
327.67,26.826
328.33,26.712
329,26.678
329.67,26.714
330.33,26.806
331,26.934
331.67,27.074
332.33,27.199
333,27.286
333.67,27.311
334.33,27.255
335,27.106
335.67,26.858
336.33,26.513
337,26.083
337.67,25.583
338.33,25.038
339,24.475
339.67,23.926
340.33,23.422
341,22.993
341.67,22.667
342.33,22.463
343,22.394
343.67,22.468
344.33,22.68
345,23.019
345.67,23.466
346.33,23.995
347,24.578
347.67,25.18
348.33,25.77
349,26.317
349.67,26.794
350.33,27.18
351,27.462
351.67,27.633
352.33,27.697
353,27.664
353.67,27.55
354.33,27.38
355,27.178
355.67,26.973
356.33,26.792
357,26.66
357.67,26.598
358.33,26.618
359,26.728
359.67,26.927
360.33,27.208
361,27.555
361.67,27.947
362.33,28.36
363,28.767
363.67,29.14
364.33,29.456
365,29.692
365.67,29.832
366.33,29.869
367,29.799
367.67,29.628
368.33,29.369
369,29.039
369.67,28.663
370.33,28.264
371,27.87
371.67,27.505
372.33,27.19
373,26.944
373.67,26.775
374.33,26.688
375,26.679
375.67,26.736
376.33,26.844
377,26.98
377.67,27.119
378.33,27.236
379,27.305
379.67,27.306
380.33,27.221
381,27.04
381.67,26.76
382.33,26.386
383,25.929
383.67,25.41
384.33,24.854
385,24.291
385.67,23.751
386.33,23.268
387,22.869
387.67,22.579
388.33,22.418
389,22.395
389.67,22.515
390.33,22.771
391,23.149
391.67,23.627
392.33,24.179
393,24.774
393.67,25.377
394.33,25.958
395,26.486
395.67,26.936
396.33,27.29
397,27.536
397.67,27.671
398.33,27.701
399,27.638
399.69,27.495
