timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,diff_age,fix_type,vel_ned_valid,satellites_used
226470620,1599740320599733,568881506,98648061,1749,44300,0.264,0.65099645,0.83800006,0.94600004,0.53,0.76,104,42,0.078,0.07,0.036000002,0.64100003,4.834502,0,0.0,4,1,24
226664352,1599740320799733,568881514,98648060,1701,44253,0.193,0.40573877,0.83000004,0.93700004,0.53,0.76,104,42,0.48400003,0.48200002,0.042000003,0.143,5.9398813,0,0.0,4,1,24
226902678,1599740320999734,568881526,98648045,1738,44289,0.18,0.18841107,0.82100004,0.929,0.53,0.76,104,42,1.062,0.61800003,-0.864,-0.068,5.4408617,0,0.0,4,1,24
227070558,1599740321199733,568881544,98647986,1725,44277,0.18800001,0.062051862,0.81100005,0.92100006,0.53,0.76,103,47,2.785,1.0660001,-2.5730002,0.178,5.1379476,0,0.0,4,1,24
227264352,1599740321399733,568881585,98647841,1912,44463,0.165,0.023770161,0.8,0.91200006,0.53,0.76,103,47,6.905,3.2700002,-6.0810003,-1.741,5.1978483,0,0.0,4,1,24
227460905,1599740321599733,568881646,98647650,2514,45065,0.178,0.025642201,0.79,0.90400004,0.53,0.76,103,47,6.479,3.3240001,-5.5620003,-3.9240003,5.2296863,0,0.0,4,1,24
227666370,1599740321799733,568881712,98647462,3376,45927,0.17500001,0.02378517,0.78000003,0.89500004,0.53,0.76,103,47,6.9680004,3.7350001,-5.8820004,-4.485,5.278144,0,0.0,4,1,24
227906766,1599740321999734,568881785,98647257,4088,46639,0.16600001,0.021188645,0.771,0.8880001,0.53,0.76,96,59,7.827,4.2190003,-6.5930004,-2.7340002,5.281664,0,0.0,4,1,24
228074706,1599740322199733,568881866,98647031,4569,47121,0.165,0.019326553,0.763,0.88100004,0.53,0.76,96,59,8.569,4.651,-7.1970005,-1.9460001,5.2860894,0,0.0,4,1,24
228266744,1599740322399733,568881948,98646786,4907,47458,0.17,0.018931411,0.75600004,0.87500006,0.53,0.76,96,59,8.971001,4.5010004,-7.76,-1.488,5.237956,0,0.0,4,1,24
228466383,1599740322599733,568882029,98646524,5257,47808,0.17300001,0.018179348,0.749,0.869,0.53,0.76,96,59,9.331,4.428,-8.214001,-2.1100001,5.206854,0,0.0,4,1,24
228676244,1599740322799733,568882112,98646255,5862,48414,0.16900001,0.017194634,0.74200004,0.86300004,0.53,0.76,96,59,9.501,4.696,-8.259001,-3.7970002,5.229452,0,0.0,4,1,24
228896518,1599740322999734,568882193,98645980,6772,49324,0.17400001,0.016796349,0.735,0.85700005,0.53,0.76,96,59,9.641001,4.263,-8.647,-4.919,5.1704135,0,0.0,4,1,24
229067393,1599740323199733,568882270,98645689,7734,50286,0.172,0.01591775,0.72800004,0.851,0.53,0.76,96,63,10.077001,4.237,-9.144,-4.5860004,5.146301,0,0.0,4,1,24
229253838,1599740323399733,568882351,98645383,8609,51160,0.171,0.015274248,0.72200006,0.845,0.53,0.76,96,63,10.586,4.73,-9.47,-4.1870003,5.1756206,0,0.0,4,1,24
229476362,1599740323599733,568882443,98645071,9369,51920,0.171,0.015190821,0.716,0.84000003,0.53,0.76,96,63,11.045,5.485,-9.587001,-3.5140002,5.2320127,0,0.0,4,1,24
229664352,1599740323799733,568882543,98644753,10087,52638,0.18200001,0.015018557,0.711,0.836,0.53,0.76,96,63,11.346001,5.6910005,-9.816001,-3.7960002,5.2377796,0,0.0,4,1,24
229879354,1599740323999734,568882642,98644424,10805,53357,0.16700001,0.01392249,0.70500004,0.83100003,0.53,0.76,96,63,11.581,5.3430004,-10.274,-3.3700001,5.1919656,0,0.0,4,1,24
230055355,1599740324199733,568882739,98644088,11585,54136,0.30200002,0.022194304,0.707,0.83300006,0.53,0.76,78,26,11.642,5.5410004,-10.238001,-4.4560003,5.2084827,0,0.0,4,1,24
230262088,1599740324399733,568882839,98643753,12609,55160,0.303,0.022433413,0.711,0.836,0.53,0.76,78,26,11.589001,5.5680003,-10.1640005,-5.781,5.2135787,0,0.0,4,1,24
230456348,1599740324599733,568882939,98643416,13642,56194,0.259,0.020560151,0.71400005,0.83800006,0.53,0.76,78,26,11.895,5.611,-10.488001,-4.6140003,5.203611,0,0.0,4,1,24
230655432,1599740324799733,568883039,98643068,14562,57114,0.25500003,0.020453686,0.717,0.84000003,0.53,0.76,78,26,12.092001,5.493,-10.772,-4.5090003,5.1839857,0,0.0,4,1,24
230883695,1599740324999734,568883141,98642720,15520,58072,0.25300002,0.0201781,0.71900004,0.841,0.53,0.76,78,26,12.030001,5.8560004,-10.508,-4.9490004,5.2208214,0,0.0,4,1,24
231055691,1599740325199733,568883245,98642375,16550,59102,0.23600002,0.018701376,0.72,0.841,0.53,0.76,72,28,12.003,5.728,-10.547001,-5.294,5.2099285,0,0.0,4,1,24
231256358,1599740325399733,568883346,98642029,17668,60220,0.22100002,0.015902393,0.71900004,0.84000003,0.53,0.76,72,28,11.945001,5.452,-10.629001,-5.6650004,5.1863146,0,0.0,4,1,24
231462082,1599740325599733,568883445,98641684,18911,61463,0.21400002,0.016014267,0.717,0.83800006,0.53,0.76,72,28,11.790001,5.4030004,-10.4800005,-6.431,5.1884,0,0.0,4,1,24
231661488,1599740325799733,568883545,98641344,20191,62742,0.21300001,0.01596278,0.716,0.837,0.53,0.76,72,28,11.811001,5.6210003,-10.387,-6.0860004,5.208437,0,0.0,4,1,24
231867629,1599740325999734,568883647,98641006,21410,63962,0.202,0.015176335,0.71300006,0.83500004,0.53,0.76,72,28,11.711,5.6190004,-10.275001,-5.9960003,5.212799,0,0.0,4,1,24
232060353,1599740326199733,568883747,98640670,22650,65201,0.21000001,0.015663281,0.711,0.83300006,0.53,0.76,72,28,11.561001,5.5020003,-10.168,-6.379,5.2083344,0,0.0,4,1,24
232275507,1599740326399733,568883846,98640337,23906,66457,0.209,0.015677594,0.70900005,0.83100003,0.53,0.76,72,28,11.536,5.512,-10.133,-6.247,5.210603,0,0.0,4,1,24
232445681,1599740326599733,568883945,98640005,25119,67671,0.209,0.015830833,0.70600003,0.82900006,0.53,0.76,72,28,11.404,5.4540005,-10.015,-6.037,5.211115,0,0.0,4,1,24
232659637,1599740326799733,568884043,98639674,26288,68840,0.208,0.015668344,0.70400006,0.82600003,0.53,0.76,72,28,11.522,5.479,-10.135,-5.7650003,5.207981,0,0.0,4,1,24
232882368,1599740326999734,568884142,98639342,27388,69940,0.208,0.015691033,0.702,0.82400006,0.53,0.76,72,28,11.493001,5.53,-10.076,-5.3570004,5.214327,0,0.0,4,1,24
233045549,1599740327199733,568884241,98639011,28439,70991,0.25300002,0.018779917,0.702,0.82400006,0.53,0.76,72,26,11.498,5.4940004,-10.1,-5.282,5.2106028,0,0.0,4,1,24
233261538,1599740327399733,568884340,98638675,29439,71991,0.193,0.0148223825,0.70000005,0.82100004,0.53,0.76,72,26,11.619,5.4220004,-10.277,-4.735,5.1978765,0,0.0,4,1,24
233462354,1599740327599733,568884439,98638331,30244,72796,0.19500001,0.014770895,0.697,0.818,0.53,0.76,72,26,12.019001,5.6000004,-10.634001,-3.361,5.19707,0,0.0,4,1,24
233659382,1599740327799733,568884540,98637975,30786,73338,0.18100001,0.013972058,0.694,0.814,0.53,0.76,72,26,12.477,5.6000004,-11.150001,-2.0530002,5.1778045,0,0.0,4,1,24
233881134,1599740327999734,568884644,98637602,31078,73629,0.18200001,0.013090143,0.69100004,0.81100005,0.53,0.76,72,26,13.052001,5.94,-11.622001,-0.74200004,5.1848984,0,0.0,4,1,24
234060355,1599740328199733,568884754,98637216,31047,73599,0.18400002,0.012756087,0.688,0.80700004,0.53,0.76,73,27,13.428,6.157,-11.933001,0.827,5.1886973,0,0.0,4,1,24
234266894,1599740328399733,568884866,98636816,30801,73353,0.20300001,0.014742097,0.68600005,0.80600005,0.53,0.76,73,27,13.904,6.314,-12.387001,1.3970001,5.1838,0,0.0,4,1,24
234464388,1599740328599733,568884983,98636397,30567,73119,0.17500001,0.011596316,0.683,0.80200005,0.53,0.76,73,27,14.662001,6.499,-13.143001,0.95000005,5.1716366,0,0.0,4,1,24
234650705,1599740328799733,568885100,98635954,30338,72890,0.16900001,0.011080222,0.679,0.79800004,0.53,0.76,73,27,15.192,6.4040003,-13.776001,1.1880001,5.1475472,0,0.0,4,1,24
234889238,1599740328999734,568885218,98635494,30120,72671,0.16700001,0.01059345,0.675,0.795,0.53,0.76,73,27,15.713,6.5950003,-14.262001,0.84900004,5.1455326,0,0.0,4,1,24
235067521,1599740329199733,568885339,98635017,30012,72564,0.16900001,0.010124305,0.67200005,0.791,0.53,0.76,73,27,16.253,6.6720004,-14.821001,0.321,5.135417,0,0.0,4,1,24
235264354,1599740329399733,568885461,98634522,29965,72516,0.16600001,0.009959895,0.66800004,0.78800005,0.53,0.76,73,27,16.744001,6.7580004,-15.320001,0.106000006,5.1278596,0,0.0,4,1,24
235469125,1599740329599733,568885583,98634016,29961,72513,0.17,0.009674534,0.665,0.785,0.53,0.76,73,27,16.931002,6.655,-15.568001,-0.07,5.1163597,0,0.0,4,1,24
235662352,1599740329799733,568885694,98633490,30091,72643,0.193,0.009241168,0.66200006,0.78000003,0.53,0.76,73,27,17.338001,5.571,-16.418001,-1.3330001,5.039492,0,0.0,4,1,24
235889506,1599740329999734,568885785,98632947,30378,72930,0.187,0.008763123,0.65800005,0.77300006,0.53,0.76,73,27,17.320002,4.3570004,-16.763,-1.368,4.96668,0,0.0,4,1,24
236068409,1599740330199733,568885853,98632391,30691,73242,0.187,0.009541016,0.65500003,0.77000004,0.53,0.76,79,26,17.438002,3.1160002,-17.158,-1.7070001,4.8920164,0,0.0,4,1,24
236261657,1599740330399734,568885901,98631826,31066,73618,0.185,0.009423207,0.65400004,0.767,0.53,0.76,79,26,17.442001,2.183,-17.305,-1.8520001,4.8378763,0,0.0,4,1,24
236462348,1599740330599734,568885930,98631259,31537,74089,0.20700002,0.010285574,0.65300006,0.76500005,0.53,0.76,79,26,17.398,0.90000004,-17.374,-2.457,4.764171,0,0.0,4,1,24
236644542,1599740330799734,568885939,98630688,32067,74619,0.19700001,0.010666405,0.652,0.763,0.53,0.76,79,26,17.425001,0.021000002,-17.425001,-2.7480001,4.7135673,0,0.0,4,1,24
236880354,1599740330999735,568885940,98630117,32478,75030,0.19900002,0.010363416,0.652,0.762,0.53,0.76,79,26,17.45,0.07700001,-17.45,-1.4260001,4.7168097,0,0.0,4,1,24
237073869,1599740331199734,568885937,98629543,32752,75304,0.19900002,0.010366731,0.652,0.76100004,0.53,0.76,85,25,17.545,-0.537,-17.537,-1.3360001,4.6818037,0,0.0,4,1,24
237264356,1599740331399734,568885923,98628967,32990,75542,0.21000001,0.011468558,0.652,0.76100004,0.53,0.76,85,25,17.635,-0.98700005,-17.607,-1.1060001,4.65637,0,0.0,4,1,24
237466656,1599740331599734,568885902,98628388,33095,75646,0.20400001,0.011330328,0.65300006,0.762,0.53,0.76,85,25,17.646,-1.3690001,-17.593,-0.257,4.634707,0,0.0,4,1,24
237673931,1599740331799734,568885874,98627809,33096,75648,0.20400001,0.011285822,0.65300006,0.762,0.53,0.76,85,25,17.694,-1.7080001,-17.611,-0.069000006,4.615688,0,0.0,4,1,24
237892351,1599740331999735,568885840,98627231,33058,75610,0.20400001,0.011269939,0.65400004,0.763,0.53,0.76,85,25,17.707,-2.0300002,-17.59,0.15400001,4.597505,0,0.0,4,1,24
238063356,1599740332199734,568885800,98626654,33031,75583,0.2,0.011073764,0.65400004,0.76400006,0.53,0.76,85,24,17.694,-2.5080001,-17.515001,-0.287,4.5701637,0,0.0,4,1,24
238273858,1599740332399734,568885753,98626080,33087,75639,0.201,0.011208853,0.65400004,0.76500005,0.53,0.76,85,24,17.638,-2.676,-17.433,-0.46600002,4.5600615,0,0.0,4,1,24
238467676,1599740332599734,568885702,98625509,33134,75686,0.19800001,0.010963634,0.65400004,0.76500005,0.53,0.76,85,24,17.549002,-2.9340003,-17.302,-0.44500002,4.5444145,0,0.0,4,1,24
238668350,1599740332799734,568885647,98624946,33231,75783,0.19900002,0.011311304,0.65300006,0.76500005,0.53,0.76,85,24,17.286001,-3.2070003,-16.986,-0.693,4.52576,0,0.0,4,1,24
238887391,1599740332999735,568885589,98624390,33405,75957,0.18800001,0.009813113,0.652,0.76400006,0.53,0.76,85,24,17.215,-3.4150002,-16.872002,-1.138,4.5127068,0,0.0,4,1,24
239067391,1599740333199734,568885527,98623841,33650,76203,0.21100001,0.012337034,0.652,0.76400006,0.53,0.76,91,21,16.959002,-3.5330002,-16.587,-1.475,4.502512,0,0.0,4,1,24
239263572,1599740333399734,568885463,98623304,33952,76504,0.209,0.012221493,0.65300006,0.76500005,0.53,0.76,91,21,16.619001,-3.706,-16.201,-1.585,4.487497,0,0.0,4,1,24
239461666,1599740333599734,568885396,98622777,34272,76824,0.209,0.01257754,0.65300006,0.76500005,0.53,0.76,91,21,16.341002,-3.713,-15.9140005,-1.7820001,4.48318,0,0.0,4,1,24
239665957,1599740333799734,568885331,98622261,34627,77180,0.20300001,0.012534954,0.65400004,0.76500005,0.53,0.76,91,21,15.987,-3.647,-15.566001,-1.764,4.482259,0,0.0,4,1,24
239895416,1599740333999735,568885265,98621757,34983,77535,0.202,0.012759753,0.65400004,0.76500005,0.53,0.76,91,21,15.700001,-3.7470002,-15.246,-1.741,4.471367,0,0.0,4,1,24
240053686,1599740334199734,568885197,98621264,35326,77878,0.202,0.0130006075,0.65400004,0.76500005,0.53,0.76,91,24,15.440001,-3.8470001,-14.953001,-1.5710001,4.4605584,0,0.0,4,1,24
240267547,1599740334399734,568885128,98620779,35573,78126,0.193,0.01289135,0.65400004,0.76400006,0.53,0.76,91,24,15.154,-3.9220002,-14.6380005,-0.99200004,4.4505816,0,0.0,4,1,24
240466460,1599740334599734,568885058,98620303,35804,78356,0.201,0.013423152,0.65400004,0.76400006,0.53,0.76,91,24,14.9140005,-3.9450002,-14.383,-1.5610001,4.4447055,0,0.0,4,1,24
240675722,1599740334799734,568884989,98619836,36047,78599,0.201,0.013749878,0.65400004,0.76400006,0.53,0.76,91,24,14.545001,-3.805,-14.0390005,-1.212,4.4476957,0,0.0,4,1,24
240879352,1599740334999735,568884923,98619380,36221,78773,0.202,0.013806775,0.65400004,0.763,0.53,0.76,91,24,14.286,-3.6210003,-13.820001,-0.597,4.456126,0,0.0,4,1,24
241065567,1599740335199734,568884861,98618933,36353,78906,0.202,0.014936178,0.65400004,0.763,0.53,0.76,91,26,13.968,-3.3200002,-13.568001,-0.65800005,4.4724054,0,0.0,4,1,24
241253327,1599740335399734,568884798,98618492,36453,79006,0.19900002,0.013864894,0.65400004,0.762,0.53,0.76,91,26,13.978001,-3.8370001,-13.441001,-0.28800002,4.4343076,0,0.0,4,1,24
241467558,1599740335599734,568884730,98618055,36485,79038,0.19800001,0.014150256,0.65400004,0.762,0.53,0.76,91,26,13.76,-3.706,-13.252001,-0.07700001,4.4396677,0,0.0,4,1,24
241667216,1599740335799734,568884666,98617622,36510,79063,0.202,0.014944206,0.65400004,0.762,0.53,0.76,91,26,13.676001,-3.561,-13.205001,-0.23600002,4.4489822,0,0.0,4,1,24
241897191,1599740335999735,568884601,98617192,36506,79059,0.202,0.0150271095,0.65400004,0.762,0.53,0.76,91,26,13.606001,-3.5660002,-13.130001,0.21300001,4.4472275,0,0.0,4,1,24
242065193,1599740336199734,568884537,98616765,36533,79086,0.201,0.015079469,0.65500003,0.762,0.53,0.76,91,25,13.563001,-3.6870003,-13.052001,-0.36900002,4.4370737,0,0.0,4,1,24
242258916,1599740336399734,568884472,98616337,36607,79159,0.201,0.015053115,0.65500003,0.762,0.53,0.76,91,25,13.551001,-3.565,-13.074,-0.555,4.4462037,0,0.0,4,1,24
242474884,1599740336599734,568884415,98615910,36823,79376,0.19600001,0.015094654,0.65500003,0.76100004,0.53,0.76,91,25,13.327001,-2.7770002,-13.035001,-1.7140001,4.5024934,0,0.0,4,1,24
242668402,1599740336799734,568884371,98615485,37292,79845,0.19700001,0.015034614,0.65400004,0.76100004,0.53,0.76,91,25,13.158001,-2.269,-12.960001,-2.8130002,4.539064,0,0.0,4,1,24
242886717,1599740336999735,568884331,98615061,37736,80289,0.19900002,0.015333066,0.65400004,0.76100004,0.53,0.76,91,25,13.191001,-2.161,-13.0130005,-1.6400001,4.547826,0,0.0,4,1,24
243075145,1599740337199734,568884291,98614642,38178,80731,0.19600001,0.014640694,0.65300006,0.758,0.53,0.76,91,23,12.946001,-2.4390001,-12.714001,-2.4450002,4.522893,0,0.0,4,1,24
243270433,1599740337399734,568884246,98614229,38636,81188,0.192,0.014932687,0.65300006,0.757,0.53,0.76,91,23,12.846001,-2.753,-12.548,-2.243,4.4964304,0,0.0,4,1,24
243470361,1599740337599734,568884201,98613824,39208,81761,0.18100001,0.01570517,0.652,0.75600004,0.53,0.76,91,23,12.406,-2.332,-12.185,-3.4970002,4.5233083,0,0.0,4,1,24
243650849,1599740337799734,568884161,98613430,39835,82388,0.18200001,0.016036782,0.652,0.75600004,0.53,0.76,91,23,12.099001,-2.124,-11.911,-2.8370001,4.5358896,0,0.0,4,1,24
243890790,1599740337999735,568884125,98613045,40433,82986,0.18200001,0.01657539,0.652,0.75600004,0.53,0.76,91,23,11.805,-1.9480001,-11.643001,-3.1790001,4.546599,0,0.0,4,1,24
244065524,1599740338199734,568884090,98612665,41076,83628,0.21000001,0.01781981,0.65300006,0.75600004,0.53,0.76,97,24,11.749001,-2.052,-11.568001,-3.2740002,4.5368094,0,0.0,4,1,24
244252209,1599740338399734,568884054,98612291,41772,84325,0.20400001,0.017942857,0.65300006,0.75600004,0.53,0.76,97,24,11.451,-1.9990001,-11.276001,-3.604,4.5369644,0,0.0,4,1,24
244468359,1599740338599734,568884020,98611923,42419,84972,0.20700002,0.017995914,0.65400004,0.757,0.53,0.76,97,24,11.382001,-1.794,-11.240001,-2.877,4.5541577,0,0.0,4,1,24
244666543,1599740338799734,568883987,98611555,42934,85487,0.20700002,0.018071312,0.65400004,0.757,0.53,0.76,97,24,11.356001,-1.8920001,-11.1970005,-2.338,4.545023,0,0.0,4,1,24
244882354,1599740338999735,568883954,98611189,43281,85834,0.21400002,0.01877468,0.65500003,0.758,0.53,0.76,97,24,11.291,-1.7170001,-11.160001,-1.263,4.5597267,0,0.0,4,1,24
245068362,1599740339199734,568883928,98610825,43472,86025,0.231,0.018999653,0.657,0.75900006,0.53,0.76,97,27,11.129001,-1.2720001,-11.056001,-0.665,4.5978084,0,0.0,4,1,24
245266505,1599740339399734,568883905,98610465,43512,86065,0.22700001,0.019450298,0.65800005,0.76000005,0.53,0.76,97,27,11.033001,-1.192,-10.968,0.24700001,4.604092,0,0.0,4,1,24
245472299,1599740339599734,568883883,98610105,43499,86052,0.21700001,0.01825143,0.65900004,0.76100004,0.53,0.76,97,27,11.068001,-1.2870001,-10.993001,-0.20600002,4.5958724,0,0.0,4,1,24
245667431,1599740339799734,568883861,98609746,43573,86126,0.21800001,0.018730348,0.66,0.762,0.53,0.76,97,27,10.964001,-1.2440001,-10.894,-0.59400004,4.5987244,0,0.0,4,1,24
245908363,1599740339999735,568883842,98609388,43760,86313,0.22700001,0.02035525,0.661,0.76400006,0.53,0.76,97,28,10.9800005,-0.85800004,-10.946,-1.3490001,4.634181,0,0.0,4,1,24
246050402,1599740340199734,568883829,98609029,43956,86508,0.22900002,0.020089088,0.66300005,0.76600003,0.53,0.76,97,28,10.973001,-0.632,-10.955001,-0.827,4.654751,0,0.0,4,1,24
246266009,1599740340399734,568883819,98608672,43883,86436,0.22700001,0.019651184,0.665,0.76900005,0.53,0.76,97,28,10.948001,-0.41200003,-10.940001,1.3310001,4.6747217,0,0.0,4,1,24
246460350,1599740340599734,568883820,98608318,43756,86309,0.21200001,0.019012569,0.666,0.771,0.53,0.76,97,28,10.644,0.565,-10.629001,-0.24400002,4.765447,0,0.0,4,1,24
246661488,1599740340799734,568883836,98607974,43821,86375,0.21700001,0.020087866,0.66700006,0.77400005,0.53,0.76,97,28,10.453,1.2340001,-10.38,-0.592,4.830755,0,0.0,4,1,24
246880353,1599740340999735,568883862,98607636,43984,86537,0.224,0.020129405,0.66800004,0.777,0.53,0.76,97,28,10.361,1.746,-10.213,-1.217,4.8816695,0,0.0,4,1,24
247063463,1599740341199734,568883900,98607306,44277,86830,0.193,0.019904954,0.669,0.78000003,0.53,0.76,97,22,10.27,2.479,-9.967,-1.7590001,4.9561357,0,0.0,4,1,24
247264382,1599740341399734,568883951,98606988,44683,87236,0.215,0.019957315,0.67,0.78200006,0.53,0.76,97,22,10.047001,3.242,-9.51,-2.3470001,5.0409303,0,0.0,4,1,24
247461358,1599740341599734,568884015,98606682,45095,87648,0.21200001,0.019950682,0.671,0.785,0.53,0.76,97,22,9.912001,3.8990002,-9.113001,-2.066,5.1166887,0,0.0,4,1,24
247660354,1599740341799734,568884086,98606386,45461,88014,0.209,0.021852044,0.67200005,0.78700006,0.53,0.76,97,22,9.826,4.059,-8.948,-1.7110001,5.138286,0,0.0,4,1,24
247894401,1599740341999735,568884161,98606099,45803,88356,0.209,0.021886427,0.67300004,0.78900003,0.53,0.76,97,22,9.558001,4.17,-8.601001,-1.876,5.1638007,0,0.0,4,1,24
248069559,1599740342199734,568884236,98605818,46066,88619,0.21000001,0.022100056,0.674,0.791,0.53,0.76,97,25,9.544001,4.313,-8.5130005,-1.09,5.181353,0,0.0,4,1,24
248269497,1599740342399734,568884315,98605541,46208,88761,0.21100001,0.02248909,0.675,0.79300004,0.53,0.76,97,25,9.442,4.473,-8.315001,-0.64400005,5.205932,0,0.0,4,1,24
248451675,1599740342599734,568884397,98605272,46305,88858,0.21200001,0.022990173,0.67600006,0.795,0.53,0.76,97,25,9.354,4.7460003,-8.061001,-0.61200005,5.244511,0,0.0,4,1,24
248674392,1599740342799734,568884483,98605008,46424,88977,0.20600002,0.021766523,0.67700005,0.79600006,0.53,0.76,97,25,9.342,4.8700004,-7.9730005,-0.77800006,5.260696,0,0.0,4,1,24
248887348,1599740342999735,568884572,98604752,46585,89138,0.21300001,0.023562467,0.67800003,0.79800004,0.53,0.76,97,25,9.182,5.0550003,-7.6650004,-0.72400004,5.295447,0,0.0,4,1,24
249053102,1599740343199734,568884663,98604501,46644,89197,0.21200001,0.023399802,0.679,0.8,0.53,0.76,97,26,9.2300005,5.162,-7.6520004,-0.09200001,5.3059115,0,0.0,4,1,24
249267634,1599740343399734,568884754,98604251,46610,89163,0.21200001,0.023762133,0.68,0.80300003,0.53,0.76,97,26,9.125,5.092,-7.5720005,0.25,5.304404,0,0.0,4,1,24
249467415,1599740343599734,568884846,98604004,46588,89141,0.208,0.023068888,0.68100005,0.804,0.53,0.76,97,26,9.069,5.163,-7.4560003,-0.080000006,5.3180823,0,0.0,4,1,24
249649167,1599740343799734,568884940,98603761,46608,89161,0.2,0.020913232,0.68,0.804,0.53,0.76,97,26,9.080001,5.288,-7.3810005,-0.018000001,5.3340707,0,0.0,4,1,24
249889084,1599740343999735,568885038,98603522,46658,89212,0.19900002,0.020914279,0.68,0.804,0.53,0.76,97,26,9.078,5.6080003,-7.1380005,-0.53900003,5.3782487,0,0.0,4,1,24
250062664,1599740344199734,568885140,98603289,46875,89428,0.209,0.021357069,0.68,0.80500007,0.53,0.76,97,25,9.158,5.7910004,-7.0950003,-1.5760001,5.396963,0,0.0,4,1,24
250260968,1599740344399734,568885243,98603059,47200,89753,0.208,0.021201909,0.68,0.80600005,0.53,0.76,97,25,9.004001,5.7310004,-6.945,-1.6450001,5.4023223,0,0.0,4,1,24
250465097,1599740344599734,568885344,98602835,47568,90122,0.209,0.022083126,0.68,0.80600005,0.53,0.76,97,25,8.764001,5.5530005,-6.7790003,-1.9160001,5.3987017,0,0.0,4,1,24
250670585,1599740344799734,568885442,98602615,48006,90560,0.209,0.021434562,0.68,0.80700004,0.53,0.76,97,25,8.477,5.2910004,-6.6240005,-2.4610002,5.386372,0,0.0,4,1,24
250884749,1599740344999735,568885536,98602403,48542,91096,0.192,0.022222752,0.67700005,0.80600005,0.53,0.76,97,25,8.214001,5.2310004,-6.333,-2.7600002,5.4027634,0,0.0,4,1,24
251066897,1599740345199734,568885631,98602200,49120,91673,0.18400002,0.02265507,0.67300004,0.804,0.53,0.76,97,25,7.9540005,5.2650003,-5.9620004,-2.959,5.43582,0,0.0,4,1,24
251265512,1599740345399734,568885728,98602009,49692,92245,0.18100001,0.02304166,0.669,0.80100006,0.53,0.76,97,25,7.7640004,5.3570004,-5.6200004,-2.716,5.473805,0,0.0,4,1,24
251474809,1599740345599734,568885823,98601827,50259,92812,0.18300001,0.027427323,0.665,0.79800004,0.53,0.76,97,25,7.478,5.1080003,-5.4610004,-2.8230002,5.4684715,0,0.0,4,1,24
251666804,1599740345799734,568885913,98601650,50812,93365,0.18,0.028524961,0.66200006,0.79600006,0.53,0.76,97,25,7.2000003,4.9030004,-5.2730002,-2.572,5.4642773,0,0.0,4,1,24
251886390,1599740345999735,568886003,98601484,51379,93933,0.18300001,0.0259513,0.65900004,0.79300004,0.53,0.76,97,25,6.8960004,4.965,-4.7850003,-3.0360003,5.4978414,0,0.0,4,1,24
252064194,1599740346199734,568886091,98601325,51871,94424,0.179,0.03028914,0.656,0.791,0.53,0.76,97,28,6.8370004,4.8370004,-4.8320003,-2.0170002,5.4980726,0,0.0,4,1,24
252273534,1599740346399734,568886177,98601165,52192,94745,0.178,0.030548148,0.65300006,0.78900003,0.53,0.76,97,28,6.7710004,4.755,-4.821,-1.195,5.4939113,0,0.0,4,1,24
252464369,1599740346599734,568886261,98601005,52404,94958,0.19100001,0.03115779,0.652,0.78700006,0.53,0.76,97,28,6.63,4.499,-4.8700004,-0.873,5.4734836,0,0.0,4,1,24
252672203,1599740346799734,568886340,98600844,52524,95077,0.208,0.027690869,0.652,0.78700006,0.53,0.76,97,28,6.6190004,4.4,-4.945,-0.46600002,5.451856,0,0.0,4,1,24
252878361,1599740346999735,568886419,98600681,52553,95106,0.20400001,0.02808095,0.651,0.78700006,0.53,0.76,97,28,6.6190004,4.4610004,-4.8900003,-0.049000002,5.451915,0,0.0,4,1,24
253063684,1599740347199734,568886499,98600521,52574,95128,0.19700001,0.03034726,0.651,0.78700006,0.53,0.76,98,27,6.5280004,4.432,-4.793,-0.347,5.455698,0,0.0,4,1,24
253258447,1599740347399734,568886579,98600361,52637,95190,0.19800001,0.030038336,0.651,0.78700006,0.53,0.76,98,27,6.6720004,4.557,-4.874,-0.416,5.4606795,0,0.0,4,1,24
253466565,1599740347599734,568886660,98600202,52762,95315,0.19800001,0.030410964,0.65000004,0.78700006,0.53,0.76,98,27,6.589,4.4760003,-4.835,-0.81000006,5.459859,0,0.0,4,1,24
253663351,1599740347799734,568886741,98600042,52878,95431,0.194,0.029967826,0.65000004,0.786,0.53,0.76,98,27,6.6900005,4.612,-4.847,-0.48100004,5.467602,0,0.0,4,1,24
253872262,1599740347999735,568886824,98599882,52925,95478,0.194,0.02983099,0.64900005,0.786,0.53,0.76,98,27,6.7160006,4.644,-4.852,-0.155,5.4724684,0,0.0,4,1,24
254068391,1599740348199734,568886909,98599722,52927,95480,0.194,0.029432882,0.64900005,0.786,0.53,0.76,98,25,6.8580003,4.829,-4.8700004,0.16700001,5.4849896,0,0.0,4,1,24
254265505,1599740348399734,568886998,98599565,52905,95458,0.19500001,0.029217333,0.648,0.786,0.53,0.76,98,25,6.9600005,5.0880003,-4.749,0.080000006,5.513006,0,0.0,4,1,24
