timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,discharged_mah,remaining,scale,cell_count,connected,warning
888652110,15.60335,15.512782,7.9350767,8.256738,911.53986,1.0,1.0,4,1,0
888952139,15.553578,15.516759,8.297646,8.18289,912.2111,1.0,1.0,4,1,0
889253707,15.58676,15.519761,8.235491,8.191055,912.89856,0.9998992,1.0000194,4,1,0
889565914,15.495512,15.516989,8.608418,8.275719,913.62616,0.99979186,1.00004,4,1,0
889865705,15.487216,15.5139065,8.629136,8.401249,914.3417,0.99991673,1.0000161,4,1,0
890165800,15.561873,15.50819,9.095296,8.580826,915.0783,0.9997273,1.0000526,4,1,0
890465801,15.4042635,15.502257,9.136732,8.750545,915.82886,0.99979436,1.0000397,4,1,0
890767322,15.545283,15.497148,9.0124235,8.919715,916.59845,1.0,1.0,4,1,0
891067304,15.470626,15.491895,8.722368,8.936396,917.3471,0.9997238,1.0000532,4,1,0
891367312,15.487216,15.496742,8.701651,8.80574,918.06415,1.0,1.0,4,1,0
891679264,15.5701685,15.503309,8.173336,8.644738,918.7949,1.0,1.0,4,1,0
891979312,15.653121,15.513643,7.676099,8.377176,919.4614,1.0,1.0,4,1,0
892280914,15.545283,15.526682,7.241016,7.9846096,920.0819,1.0,1.0,4,1,0
892580891,15.379378,15.541128,7.0856295,7.6592245,920.6788,0.99951273,1.000094,4,1,0
892880926,15.7360735,15.568979,4.620162,6.9746766,921.1874,1.0,1.0,4,1,0
893181230,15.819026,15.60844,4.9516535,6.1232758,921.58887,1.0,1.0,4,1,0
893480947,15.827321,15.639506,4.920576,5.667252,922.003,1.0,1.0,4,1,0
893782620,15.694597,15.662853,5.096681,5.38127,922.41693,1.0,1.0,4,1,0
894094596,15.669712,15.680944,5.324581,5.2999744,922.865,1.0,1.0,4,1,0
894394538,15.661416,15.687397,5.2727857,5.3135433,923.3095,1.0,1.0,4,1,0
894694509,15.644826,15.690085,5.811459,5.445974,923.7787,1.0,1.0,4,1,0
894994599,15.644826,15.690336,6.350133,5.679771,924.2804,1.0,1.0,4,1,0
895296132,15.644826,15.684076,6.567674,5.971515,924.8166,1.0,1.0,4,1,0
895596233,15.595055,15.667715,7.230657,6.353717,925.39197,1.0,1.0,4,1,0
895896269,15.495512,15.649509,7.6553802,6.7809505,926.00964,0.99987215,1.0000247,4,1,0
896196184,15.487216,15.623234,7.8936396,7.22308,926.66675,0.9992556,1.0001435,4,1,0
896496217,15.495512,15.605038,8.308004,7.5716996,927.3413,0.99993026,1.0000135,4,1,0
896797748,15.595055,15.58997,8.162976,7.8112473,928.0263,1.0,1.0,4,1,0
897097717,15.4042635,15.5793,8.297646,7.975863,928.71106,0.9996494,1.0000676,4,1,0
897397695,15.520397,15.567217,8.349441,8.103591,929.40265,0.9999367,1.0000122,4,1,0
897709759,15.644826,15.557279,7.800408,8.074753,930.1007,0.99953437,1.0000898,4,1,0
898009799,15.60335,15.560468,7.54143,7.898836,930.7385,0.9997418,1.0000497,4,1,0
898311400,15.595055,15.569563,7.178861,7.6387725,931.34656,1.0,1.0,4,1,0
898611351,15.545283,15.579222,7.147784,7.386495,931.9302,0.9996542,1.0000666,4,1,0
898911405,15.60335,15.587568,6.5469556,7.1442666,932.4966,1.0,1.0,4,1,0
899211400,15.628236,15.594518,6.557315,6.914117,933.0436,1.0,1.0,4,1,0
899511433,15.678007,15.603184,6.5055194,6.750192,933.5858,1.0,1.0,4,1,0
899812172,15.58676,15.6172085,6.142951,6.5441775,934.1069,0.9999106,1.0000173,4,1,0
900113012,15.678007,15.620789,6.4744425,6.479309,934.6389,0.99983037,1.0000328,4,1,0
900424941,15.628236,15.627804,5.9357686,6.3189654,935.16833,0.99985635,1.0000277,4,1,0
900724869,15.595055,15.640505,5.9357686,6.1868854,935.6674,0.9998199,1.0000347,4,1,0
901024920,15.653121,15.648611,5.8632545,6.0511293,936.15454,0.9995289,1.0000908,4,1,0
901324951,15.694597,15.652899,5.6560726,5.92104,936.63196,0.99946666,1.0001029,4,1,0
901626446,15.678007,15.659576,5.676791,5.855371,937.1147,1.0,1.0,4,1,0
901926529,15.661416,15.663814,5.676791,5.7965546,937.5905,1.0,1.0,4,1,0
902226447,15.628236,15.664207,5.9875646,5.861278,938.08636,0.999994,1.0000012,4,1,0
902526480,15.60335,15.665543,6.4019284,6.0029,938.6033,0.9999757,1.0000048,4,1,0
902826502,15.669712,15.661156,5.9772053,6.0756063,939.1199,1.0,1.0,4,1,0
903128171,15.727778,15.6632595,6.26726,6.064782,939.6264,1.0,1.0,4,1,0
903428188,15.7360735,15.659754,6.3190556,6.165039,940.1526,1.0,1.0,4,1,0
903740160,15.636531,15.659753,5.6975093,6.113027,940.6781,1.0,1.0,4,1,0
904040242,15.744369,15.675123,5.086322,5.8006945,941.1242,1.0,1.0,4,1,0
904340216,15.711188,15.687355,4.806626,5.4935017,941.5437,1.0,1.0,4,1,0
904641767,15.819026,15.701384,4.464775,5.1953173,941.94214,1.0,1.0,4,1,0
904941766,15.76096,15.727061,3.8432288,4.7647667,942.2867,1.0,1.0,4,1,0
905241763,15.79414,15.749733,3.4703012,4.3161364,942.5908,1.0,1.0,4,1,0
905541733,15.868797,15.773375,3.283837,3.930495,942.8704,1.0,1.0,4,1,0
905841825,15.785845,15.793909,3.2320416,3.6886885,943.1478,1.0,1.0,4,1,0
906143414,15.943455,15.813357,3.0662959,3.4812794,943.413,1.0,1.0,4,1,0
906443262,15.918569,15.830907,2.7451634,3.2471235,943.65497,1.0,1.0,4,1,0
906743383,15.960045,15.848351,2.403313,3.0300496,943.88055,1.0,1.0,4,1,0
907055357,15.918569,15.863017,2.5276222,2.8200057,944.09845,1.0,1.0,4,1,0
907355373,15.960045,15.880441,2.0718215,2.587363,944.2858,1.0,1.0,4,1,0
907657016,15.9019785,15.899586,1.9578714,2.304246,944.4433,1.0,1.0,4,1,0
907956936,15.93516,15.910115,2.040744,2.1786835,944.60803,1.0,1.0,4,1,0
908269048,15.96834,15.917437,2.2790036,2.1932373,944.7993,1.0,1.0,4,1,0
908569063,15.910274,15.921498,2.5276222,2.2780068,944.99854,1.0,1.0,4,1,0
908869015,15.960045,15.9228325,2.5276222,2.3876197,945.212,1.0,1.0,4,1,0
909170639,15.943455,15.919635,2.9419866,2.5371323,945.4419,1.0,1.0,4,1,0
909470645,15.868797,15.915449,3.48066,2.7964513,945.7057,1.0,1.0,4,1,0
909770597,15.785845,15.90006,3.957179,3.1168976,946.004,1.0,1.0,4,1,0
910082606,15.827321,15.886469,3.957179,3.4078872,946.33636,1.0,1.0,4,1,0
910382617,15.752664,15.861446,5.2106314,3.9253666,946.72375,1.0,1.0,4,1,0
910684064,15.678007,15.837155,4.3093886,4.2220206,947.1187,1.0,1.0,4,1,0
910984103,15.918569,15.829124,4.5890846,4.3759837,947.5011,1.0,1.0,4,1,0
911284128,15.669712,15.817699,4.682317,4.50505,947.89264,1.0,1.0,4,1,0
911584053,15.810731,15.811387,4.9620123,4.5759645,948.2818,1.0,1.0,4,1,0
911884101,15.76096,15.802119,4.723753,4.678728,948.68646,1.0,1.0,4,1,0
912185663,15.7360735,15.794278,4.7859077,4.7606616,949.096,1.0,1.0,4,1,0
912497699,15.769255,15.793116,5.1277585,4.8019037,949.5159,1.0,1.0,4,1,0
912797643,15.785845,15.788676,4.806626,4.830632,949.92365,1.0,1.0,4,1,0
913097697,15.785845,15.788294,4.568366,4.7162986,950.3033,1.0,1.0,4,1,0
913397744,15.678007,15.782692,5.086322,4.8445177,950.7215,1.0,1.0,4,1,0
913699273,15.686302,15.7808695,5.179554,4.83934,951.12524,1.0,1.0,4,1,0
913999354,15.827321,15.788436,3.7603562,4.626999,951.4911,1.0,1.0,4,1,0
914299273,15.744369,15.799438,4.920576,4.3771563,951.8217,1.0,1.0,4,1,0
914611343,15.868797,15.808302,3.2734778,4.205081,952.1736,1.0,1.0,4,1,0
914911275,15.868797,15.821824,3.8328698,3.946736,952.4673,1.0,1.0,4,1,0
915211273,15.852207,15.834537,3.0352185,3.7368333,952.7552,1.0,1.0,4,1,0
915512867,15.868797,15.849842,2.8798318,3.4315798,953.00336,1.0,1.0,4,1,0
915812848,15.9019785,15.861019,3.1595278,3.2699273,953.2529,1.0,1.0,4,1,0
916112925,15.868797,15.868675,3.3563507,3.1799645,953.5056,1.0,1.0,4,1,0
916412876,15.918569,15.877674,2.5586996,3.0783231,953.7527,1.0,1.0,4,1,0
916712816,15.93516,15.889189,2.6726496,2.9200451,953.9747,1.0,1.0,4,1,0
917014495,15.893683,15.89706,3.0455778,2.8563268,954.204,1.0,1.0,4,1,0
917314493,15.843912,15.890532,3.0455778,2.9968877,954.4721,1.0,1.0,4,1,0
917614488,15.918569,15.890896,3.1802459,3.0616035,954.735,1.0,1.0,4,1,0
917914523,15.885388,15.893335,2.983423,3.0931542,954.9974,1.0,1.0,4,1,0
918214487,15.943455,15.892585,3.0041413,3.0945528,955.2562,1.0,1.0,4,1,0
918516187,15.95175,15.8946705,3.2009642,3.094062,955.5143,1.0,1.0,4,1,0
918816258,15.868797,15.892068,3.4392238,3.251619,955.8045,1.0,1.0,4,1,0
919116239,15.9019785,15.888711,3.7810743,3.4035592,956.107,1.0,1.0,4,1,0
919416259,15.852207,15.87753,3.6878421,3.5371833,956.4186,1.0,1.0,4,1,0
919728138,15.93516,15.882885,2.9005501,3.4598389,956.71094,1.0,1.0,4,1,0
920030659,15.95175,15.894868,2.7658818,3.2583516,956.95905,1.0,1.0,4,1,0
920330609,15.926865,15.900683,3.1284504,3.179422,957.2132,1.0,1.0,4,1,0
920629741,15.918569,15.908439,2.9937823,3.0600483,957.45294,1.0,1.0,4,1,0
920929745,15.960045,15.909791,3.087014,3.0277421,957.70087,1.0,1.0,4,1,0
921229734,15.95175,15.912457,2.8591137,3.0196867,957.9522,1.0,1.0,4,1,0
921532100,15.96834,15.920571,2.610495,2.9222705,958.18585,1.0,1.0,4,1,0
921832166,15.918569,15.928288,2.610495,2.7950428,958.4027,1.0,1.0,4,1,0
922143281,15.960045,15.928246,2.8280363,2.7667403,958.6368,1.0,1.0,4,1,0
922443319,15.9019785,15.932132,2.6726496,2.7009869,958.85376,1.0,1.0,4,1,0
922743230,15.960045,15.936544,2.890191,2.7016134,959.0776,1.0,1.0,4,1,0
923044862,15.9019785,15.931249,3.076655,2.7831247,959.3203,1.0,1.0,4,1,0
923344881,15.893683,15.924922,3.449583,2.9897532,959.59436,1.0,1.0,4,1,0
923644828,15.843912,15.919518,3.2320416,3.1345577,959.8749,1.0,1.0,4,1,0
923944939,15.860502,15.918133,3.076655,3.1584246,960.14136,1.0,1.0,4,1,0
924256880,15.885388,15.918447,3.076655,3.135046,960.41064,1.0,1.0,4,1,0
924546497,15.885388,15.920531,3.087014,3.1146553,960.6585,1.0,1.0,4,1,0
924858504,15.868797,15.921887,3.3252733,3.13663,960.93256,1.0,1.0,4,1,0
925159704,15.76096,15.915005,3.5946102,3.2398136,961.21533,1.0,1.0,4,1,0
925458491,15.910274,15.905144,3.7603562,3.4252532,961.5223,1.0,1.0,4,1,0
925758791,15.918569,15.89967,3.8225105,3.5762596,961.8395,1.0,1.0,4,1,0
926060048,15.9019785,15.889054,4.0504107,3.710816,962.1666,1.0,1.0,4,1,0
926360153,15.877092,15.882728,4.122925,3.8546746,962.50574,1.0,1.0,4,1,0
926672154,15.835616,15.872308,3.8950243,3.9155464,962.854,1.0,1.0,4,1,0
926972105,15.835616,15.864362,4.319748,4.0343614,963.2038,1.0,1.0,4,1,0
927272065,15.79414,15.856135,4.1332836,4.109091,963.55597,1.0,1.0,4,1,0
927572109,15.810731,15.851035,4.423339,4.1865363,963.9137,1.0,1.0,4,1,0
927873754,15.79414,15.84594,4.3508253,4.2603216,964.27966,1.0,1.0,4,1,0
928173655,15.827321,15.841433,4.3508253,4.283189,964.63934,1.0,1.0,4,1,0
928473733,15.893683,15.837449,4.620162,4.3354163,965.00653,1.0,1.0,4,1,0
928773822,15.877092,15.834533,4.796267,4.5080137,965.40356,1.0,1.0,4,1,0
929085815,15.827321,15.824136,4.7651896,4.582224,965.8105,1.0,1.0,4,1,0
929387332,15.785845,15.81914,5.075963,4.7151713,966.22064,1.0,1.0,4,1,0
929687305,15.79414,15.806571,5.3970947,4.9329877,966.6592,1.0,1.0,4,1,0
929987404,15.752664,15.796349,5.179554,5.0807376,967.10223,1.0,1.0,4,1,0
930287249,15.827321,15.781333,5.117399,5.2078204,967.5519,1.0,1.0,4,1,0
930587324,15.769255,15.777039,4.837703,5.094825,967.9623,1.0,1.0,4,1,0
930889017,15.835616,15.77977,4.4854937,4.8870053,968.3456,1.0,1.0,4,1,0
931189072,15.76096,15.786806,4.340466,4.6995587,968.7143,1.0,1.0,4,1,0
931488970,15.694597,15.800199,3.6049695,4.3614426,969.0377,1.0,1.0,4,1,0
931789033,15.910274,15.817657,3.48066,4.0567365,969.33777,1.0,1.0,4,1,0
932101006,15.926865,15.831535,3.0352185,3.7200656,969.61975,1.0,1.0,4,1,0
932402833,15.877092,15.851366,2.8383956,3.4147196,969.86804,1.0,1.0,4,1,0
932703228,15.993226,15.867636,2.5379815,3.1433527,970.0966,1.0,1.0,4,1,0
933003396,15.843912,15.884577,2.4343903,2.9002392,970.308,1.0,1.0,4,1,0
933302551,15.993226,15.898411,2.3929539,2.694539,970.506,1.0,1.0,4,1,0
933602547,15.893683,15.910963,2.4758267,2.5974975,970.70996,1.0,1.0,4,1,0
933904272,15.93516,15.918909,2.3722358,2.5343301,970.91425,1.0,1.0,4,1,0
934204764,15.943455,15.9285345,2.3411584,2.4545803,971.1092,1.0,1.0,4,1,0
934504963,15.95175,15.935666,2.4654675,2.414351,971.3051,1.0,1.0,4,1,0
934804106,15.9019785,15.9397335,2.4965448,2.4612794,971.51556,1.0,1.0,4,1,0
935104091,15.976636,15.9373665,2.4965448,2.5099547,971.73096,1.0,1.0,4,1,0
935405984,15.993226,15.943206,2.3307993,2.454862,971.93036,1.0,1.0,4,1,0
935706348,15.960045,15.950437,2.403313,2.410984,972.1258,1.0,1.0,4,1,0
936017734,15.926865,15.950908,2.6312134,2.5033154,972.3531,1.0,1.0,4,1,0
936317681,15.910274,15.951187,2.8591137,2.596088,972.58075,1.0,1.0,4,1,0
936617704,15.960045,15.944978,2.9523456,2.759045,972.83093,1.0,1.0,4,1,0
936919305,15.9019785,15.936784,3.3149145,2.9053156,973.0918,1.0,1.0,4,1,0
937219261,15.727778,15.925732,3.3149145,3.0882766,973.3724,1.0,1.0,4,1,0
937519320,15.893683,15.918599,3.6153286,3.2348912,973.6591,1.0,1.0,4,1,0
937819316,15.893683,15.908706,3.9986153,3.475498,973.9786,1.0,1.0,4,1,0
938131334,15.7360735,15.896329,4.2057977,3.722454,974.3319,1.0,1.0,4,1,0
938432114,15.79414,15.884896,4.3093886,3.9532673,974.69147,1.0,1.0,4,1,0
938732860,15.868797,15.876319,4.64088,4.2012033,975.0729,1.0,1.0,4,1,0
939032958,15.79414,15.859348,4.910217,4.4381795,975.4717,1.0,1.0,4,1,0
939333199,15.835616,15.84475,5.075963,4.6859775,975.89325,1.0,1.0,4,1,0
939632975,15.810731,15.830912,5.2520676,4.8774657,976.3231,1.0,1.0,4,1,0
939933136,15.769255,15.813972,5.428172,5.0698767,976.76953,1.0,1.0,4,1,0
940234504,15.694597,15.79646,5.645714,5.2859025,977.2389,1.0,1.0,4,1,0
940546544,15.644826,15.781706,5.044885,5.276628,977.6971,1.0,1.0,4,1,0
940846439,15.719483,15.782272,4.8894987,5.1217203,978.1051,1.0,1.0,4,1,0
941146529,15.827321,15.780197,4.340466,4.9192033,978.49176,1.0,1.0,4,1,0
941446528,15.93516,15.793333,4.2472343,4.6917214,978.8547,1.0,1.0,4,1,0
941748120,15.819026,15.802782,3.9986153,4.427458,979.19244,1.0,1.0,4,1,0
942048223,15.860502,15.811095,3.7603562,4.2064667,979.51587,1.0,1.0,4,1,0
942348084,15.860502,15.823369,3.6256876,3.953259,979.81354,1.0,1.0,4,1,0
942648078,15.868797,15.833777,3.4081464,3.7835114,980.1084,1.0,1.0,4,1,0
942948119,16.001522,15.849301,3.1077323,3.5548263,980.37585,1.0,1.0,4,1,0
943249711,15.843912,15.862675,2.693368,3.321066,980.62573,1.0,1.0,4,1,0
943549682,15.835616,15.882158,2.7348044,3.0797713,980.852,1.0,1.0,4,1,0
943849731,15.93516,15.899085,2.6312134,2.9108307,981.07324,1.0,1.0,4,1,0
944161734,15.893683,15.911726,2.6519315,2.7775104,981.2978,1.0,1.0,4,1,0
944461696,15.918569,15.9242115,2.8487546,2.7508402,981.523,1.0,1.0,4,1,0
944763290,15.868797,15.922128,3.1180913,2.8371265,981.7711,1.0,1.0,4,1,0
945063241,15.926865,15.918687,3.2113235,2.9852302,982.03784,1.0,1.0,4,1,0
945363284,15.9019785,15.917407,2.6312134,3.002432,982.2926,1.0,1.0,4,1,0
945663276,15.993226,15.9248085,2.693368,2.881133,982.51776,1.0,1.0,4,1,0
945963310,15.918569,15.92374,3.4599419,2.8930285,982.75757,1.0,1.0,4,1,0
946264904,15.877092,15.906166,4.0711293,3.3969867,983.10596,1.0,1.0,4,1,0
946564843,15.76096,15.887068,4.816985,3.8533921,983.4813,1.0,1.0,4,1,0
946864899,15.727778,15.86121,4.899858,4.2892756,983.8946,1.0,1.0,4,1,0
947164866,15.769255,15.847222,5.0656037,4.5711193,984.31134,1.0,1.0,4,1,0
947464910,15.810731,15.837734,4.899858,4.7309847,984.72705,1.0,1.0,4,1,0
947766508,15.843912,15.828382,4.837703,4.809203,985.1399,1.0,1.0,4,1,0
948078555,15.843912,15.823587,4.8894987,4.8247976,985.56,1.0,1.0,4,1,0
948378715,15.76096,15.81956,4.6305213,4.8319254,985.9641,1.0,1.0,4,1,0
948679248,15.843912,15.816608,4.6719575,4.8453083,986.3701,1.0,1.0,4,1,0
948979336,15.835616,15.817316,4.723753,4.7828608,986.7612,1.0,1.0,4,1,0
949280112,15.79414,15.815834,4.692676,4.7690697,987.15814,1.0,1.0,4,1,0
949580422,15.860502,15.817249,4.6305213,4.748583,987.55206,1.0,1.0,4,1,0
949892098,15.860502,15.815695,4.6719575,4.6984043,987.95264,1.0,1.0,4,1,0
950192095,15.752664,15.820862,4.620162,4.6371374,988.33136,1.0,1.0,4,1,0
950492195,15.769255,15.818898,4.4958525,4.6165614,988.7144,1.0,1.0,4,1,0
950792084,15.910274,15.821903,4.5062118,4.5329213,989.08136,1.0,1.0,4,1,0
951093675,15.893683,15.826889,4.6512394,4.525575,989.45905,1.0,1.0,4,1,0
951393700,15.9019785,15.8212595,4.7548304,4.617576,989.85535,1.0,1.0,4,1,0
951693645,15.810731,15.820964,4.899858,4.7022433,990.2576,1.0,1.0,4,1,0
952005934,15.711188,15.817271,4.816985,4.743521,990.6746,1.0,1.0,4,1,0
952305656,15.827321,15.811127,4.713394,4.7852864,991.0779,1.0,1.0,4,1,0
952607343,15.744369,15.812803,4.5787253,4.7723703,991.47687,1.0,1.0,4,1,0
952907384,15.868797,15.813874,4.537289,4.7025065,991.8605,1.0,1.0,4,1,0
953207377,15.835616,15.820383,4.340466,4.574108,992.2263,1.0,1.0,4,1,0
953507392,15.893683,15.8272085,3.5220966,4.3068795,992.5545,1.0,1.0,4,1,0
953807373,15.93516,15.833872,3.2113235,4.065583,992.8661,1.0,1.0,4,1,0
954108970,15.868797,15.850664,3.3149145,3.7193358,993.1332,1.0,1.0,4,1,0
954409039,15.960045,15.863737,3.2734778,3.5147727,993.4003,1.0,1.0,4,1,0
954720982,15.984931,15.87341,3.3977873,3.441532,993.68915,1.0,1.0,4,1,0
955021013,15.885388,15.87775,3.3563507,3.408444,993.9691,1.0,1.0,4,1,0
955321024,15.9019785,15.879659,3.3149145,3.393756,994.25,1.0,1.0,4,1,0
955622570,15.868797,15.881871,3.2941964,3.3456573,994.52386,1.0,1.0,4,1,0
955922584,15.744369,15.87571,4.122925,3.6687636,994.8653,1.0,1.0,4,1,0
956222521,15.893683,15.883787,3.2941964,3.4913862,995.1348,1.0,1.0,4,1,0
956522603,15.9019785,15.892787,2.7969592,3.321396,995.3913,1.0,1.0,4,1,0
956822597,15.893683,15.904585,2.9212682,3.1097913,995.62317,1.0,1.0,4,1,0
957124204,15.93516,15.9147,2.7348044,3.0089576,995.86273,1.0,1.0,4,1,0
957424235,15.893683,15.921722,2.413672,2.8406014,996.079,1.0,1.0,4,1,0
957724205,15.885388,15.913586,4.1850796,2.956826,996.33295,1.0,1.0,4,1,0
958036327,15.5701685,15.829799,7.6553802,5.2475176,997.05304,1.0,1.0,4,1,0
958336302,15.827321,15.814897,3.8743062,5.2494364,997.5031,1.0,1.0,4,1,0
958637675,15.993226,15.828507,3.4185057,4.575735,997.8022,1.0,1.0,4,1,0
958937690,15.943455,15.847704,3.3977873,4.104046,998.08417,1.0,1.0,4,1,0
959237698,15.77755,15.8561,3.9261017,3.9249249,998.3872,1.0,1.0,4,1,0
959537752,15.9019785,15.861554,3.9261017,3.9515042,998.72015,1.0,1.0,4,1,0
959837673,15.893683,15.860423,4.402621,3.9608698,999.05005,1.0,1.0,4,1,0
960137674,15.79414,15.855011,4.019334,4.0166492,999.395,1.0,1.0,4,1,0
960439322,15.9019785,15.862309,3.7603562,3.9006026,999.70764,1.0,1.0,4,1,0
960739321,15.9019785,15.868595,3.2009642,3.7173147,999.9959,1.0,1.0,4,1,0
961039364,15.868797,15.879593,3.3459918,3.5276723,1000.26575,1.0,1.0,4,1,0
961339349,15.893683,15.884693,3.1388094,3.4168794,1000.53723,1.0,1.0,4,1,0
961652052,15.976636,15.893669,3.1077323,3.2795784,1000.8045,1.0,1.0,4,1,0
961952968,15.827321,15.883891,3.1802459,3.4971445,1001.12524,1.0,1.0,4,1,0
962252873,15.96834,15.890214,3.377069,3.4133558,1001.3981,1.0,1.0,4,1,0
962552891,15.885388,15.893449,3.4392238,3.4372733,1001.6871,1.0,1.0,4,1,0
962853223,16.001522,15.8936205,3.5220966,3.4840536,1001.9837,1.0,1.0,4,1,0
963153595,15.860502,15.89058,3.7189195,3.5458884,1002.28723,1.0,1.0,4,1,0
963454594,15.79414,15.881993,4.122925,3.6325903,1002.6011,1.0,1.0,4,1,0
963754520,15.868797,15.873614,4.0089746,3.7602646,1002.93005,1.0,1.0,4,1,0
964054504,15.76096,15.872108,4.0296926,3.8485122,1003.2624,1.0,1.0,4,1,0
964354573,15.893683,15.8678875,4.154002,3.9621487,1003.606,1.0,1.0,4,1,0
964654883,15.926865,15.867995,4.0504107,4.0119143,1003.94745,1.0,1.0,4,1,0
964956228,15.810731,15.861096,4.5165706,4.1579733,1004.3125,1.0,1.0,4,1,0
965256202,15.802436,15.851523,4.8687806,4.3818555,1004.7045,1.0,1.0,4,1,0
965568203,15.810731,15.834514,5.117399,4.672442,1005.14514,1.0,1.0,4,1,0
965868168,15.76096,15.819733,5.490327,4.939084,1005.58936,1.0,1.0,4,1,0
966168145,15.7360735,15.807638,5.5939183,5.190747,1006.0539,1.0,1.0,4,1,0
966469655,15.702892,15.794631,5.9254093,5.420683,1006.5358,1.0,1.0,4,1,0
966769700,15.744369,15.776599,5.9357686,5.6191764,1007.02905,1.0,1.0,4,1,0
967069681,15.77755,15.764952,5.790741,5.748892,1007.52496,1.0,1.0,4,1,0
967369704,15.711188,15.75554,5.4592495,5.725493,1008.0005,1.0,1.0,4,1,0
967669656,15.76096,15.758953,5.303863,5.5957146,1008.45026,1.0,1.0,4,1,0
967971336,15.752664,15.758181,5.386736,5.496254,1008.8983,1.0,1.0,4,1,0
968271305,15.702892,15.751309,5.3556585,5.431921,1009.3428,1.0,1.0,4,1,0
968571281,15.686302,15.7524805,5.469609,5.419185,1009.79254,1.0,1.0,4,1,0
968871373,15.769255,15.752771,5.2106314,5.3691077,1010.23444,1.0,1.0,4,1,0
969183286,15.802436,15.758374,5.096681,5.2783732,1010.6809,1.0,1.0,4,1,0
969484885,15.7360735,15.76099,5.3452992,5.268267,1011.1204,1.0,1.0,4,1,0
969784931,15.802436,15.757138,5.2417083,5.350862,1011.57697,1.0,1.0,4,1,0
970084856,15.76096,15.755266,5.5524817,5.3538346,1012.0235,1.0,1.0,4,1,0
970384881,15.79414,15.748128,6.1222324,5.531704,1012.5046,1.0,1.0,4,1,0
970684880,15.719483,15.739177,5.966846,5.753119,1013.0122,1.0,1.0,4,1,0
970984930,15.694597,15.72315,6.671265,6.038917,1013.5501,1.0,1.0,4,1,0
971286544,15.60335,15.705461,7.002757,6.334253,1014.11615,1.0,1.0,4,1,0
971586555,15.61994,15.683808,7.5310707,6.672234,1014.7132,1.0,1.0,4,1,0
971886467,15.686302,15.670621,7.230657,6.931753,1015.3245,1.0,1.0,4,1,0
972186484,15.520397,15.657491,7.3135304,7.1090975,1015.93945,0.99995106,1.0000094,4,1,0
972486483,15.561873,15.646425,7.2824526,7.170749,1016.54443,1.0,1.0,4,1,0
972788092,15.644826,15.647871,6.6919837,7.0632815,1017.1251,1.0,1.0,4,1,0
973100081,15.636531,15.6475525,5.883973,6.8262978,1017.6896,1.0,1.0,4,1,0
973400136,15.79414,15.664554,5.303863,6.333278,1018.1567,1.0,1.0,4,1,0
973700144,15.727778,15.684812,5.1381173,5.8687987,1018.58734,1.0,1.0,4,1,0
974000087,15.744369,15.700605,4.806626,5.5351944,1019.00757,1.0,1.0,4,1,0
974301741,15.827321,15.723504,4.143643,5.0649834,1019.37476,1.0,1.0,4,1,0
974601722,15.802436,15.744191,4.2265162,4.6873474,1019.717,1.0,1.0,4,1,0
974901660,15.852207,15.760321,4.1747203,4.5140705,1020.07166,1.0,1.0,4,1,0
975213663,15.719483,15.769436,4.8687806,4.55018,1020.46765,1.0,1.0,4,1,0
975513697,15.7360735,15.771111,5.044885,4.583119,1020.85144,1.0,1.0,4,1,0
975815277,15.719483,15.764111,5.200272,4.741446,1021.26636,1.0,1.0,4,1,0
976115302,15.686302,15.763655,5.200272,4.8995166,1021.69385,1.0,1.0,4,1,0
976415273,15.7360735,15.766692,5.096681,4.9697165,1022.1167,1.0,1.0,4,1,0
976715300,15.694597,15.766115,5.1277585,5.0264707,1022.5422,1.0,1.0,4,1,0
977027649,15.79414,15.764558,5.324581,5.07727,1022.98834,1.0,1.0,4,1,0
977328996,15.769255,15.755161,5.966846,5.2255864,1023.44226,1.0,1.0,4,1,0
977629086,15.785845,15.74606,5.6146364,5.3549566,1023.90625,1.0,1.0,4,1,0
977928899,15.877092,15.748481,5.024167,5.291323,1024.3411,1.0,1.0,4,1,0
978228996,15.694597,15.747012,5.6353545,5.267871,1024.7769,1.0,1.0,4,1,0
978528885,15.802436,15.743068,5.8218184,5.359791,1025.2329,1.0,1.0,4,1,0
978830613,15.7360735,15.73818,5.904691,5.53958,1025.7191,1.0,1.0,4,1,0
979130608,15.653121,15.723087,6.049719,5.7333755,1026.2224,1.0,1.0,4,1,0
979430576,15.61994,15.71243,7.2617345,6.05207,1026.763,1.0,1.0,4,1,0
979730615,15.60335,15.686969,7.883281,6.5704436,1027.3726,1.0,1.0,4,1,0
980030621,15.536988,15.656565,8.660214,7.2027183,1028.053,1.0,1.0,4,1,0
980330601,15.536988,15.63099,7.976513,7.569837,1028.734,1.0,1.0,4,1,0
980632160,15.611645,15.622757,7.54143,7.56608,1029.369,1.0,1.0,4,1,0
980932078,15.58676,15.619303,6.4330063,7.3951035,1029.9683,1.0,1.0,4,1,0
981244081,15.769255,15.637345,5.386736,6.7347617,1030.4713,1.0,1.0,4,1,0
981544063,15.752664,15.655737,4.9827304,6.0997725,1030.9022,1.0,1.0,4,1,0
981844115,15.76096,15.679992,4.723753,5.5838237,1031.3029,1.0,1.0,4,1,0
982145687,15.79414,15.708819,4.0089746,5.0623474,1031.6625,1.0,1.0,4,1,0
