0.087424,34.268,34.223
0.29428,34.544,34.549
0.49503,34.806,34.806
0.69504,35.044,35.041
0.89505,35.245,35.275
1.0951,35.404,35.348
1.2951,35.519,35.48
1.4951,35.592,35.575
1.6951,35.628,35.561
1.8951,35.632,35.66
2.0951,35.609,35.608
2.2951,35.561,35.472
2.4951,35.493,35.426
2.6951,35.406,35.43
2.8951,35.302,35.371
3.0952,35.183,35.223
3.2952,35.059,35.049
3.4952,34.782,34.748
3.6952,34.592,34.57
3.8952,34.621,34.627
4.0952,34.633,34.658
4.2952,34.642,34.668
4.4952,34.649,34.66
4.6952,34.656,34.647
4.8952,34.661,34.638
5.0953,34.666,34.639
5.2953,34.669,34.651
5.4953,34.672,34.668
5.6953,34.675,34.685
5.8953,34.677,34.697
6.0953,34.679,34.703
6.2953,34.68,34.703
6.4953,34.681,34.697
6.6953,34.682,34.688
6.8953,34.683,34.68
7.0954,34.684,34.673
7.2954,34.685,34.669
7.4954,34.685,34.668
7.6954,34.685,34.671
7.8954,34.686,34.675
8.0954,34.686,34.681
8.2954,34.686,34.687
8.4954,34.687,34.692
8.6954,34.687,34.695
8.8954,34.687,34.697
9.0955,34.687,34.697
9.2955,34.687,34.696
9.4955,34.687,34.694
9.6955,34.687,34.691
9.8955,34.687,34.688
10.096,34.687,34.684
10.296,34.683,34.678
10.496,34.855,34.848
10.696,34.797,34.789
10.896,34.612,34.604
11.096,34.429,34.422
11.296,34.238,34.232
11.496,34.039,34.035
11.696,33.832,33.83
11.896,33.619,33.619
12.096,33.399,33.401
12.296,33.174,33.178
12.496,32.945,32.95
12.696,32.712,32.719
12.896,32.478,32.485
13.096,32.244,32.251
13.296,32.01,32.017
13.496,31.78,31.787
13.696,31.555,31.56
13.896,31.337,31.341
14.096,31.128,31.131
14.296,30.931,30.932
14.496,30.747,30.747
14.696,30.579,30.577
14.896,30.429,30.426
15.096,30.299,30.295
15.296,30.19,30.186
15.496,30.105,30.1
15.696,30.045,30.04
15.896,30.009,30.004
16.096,30,29.995
16.296,30.017,30.013
16.496,30.06,30.056
16.696,30.128,30.125
16.896,30.221,30.218
17.096,30.336,30.334
17.296,30.473,30.472
17.496,30.629,30.629
17.696,30.803,30.803
17.896,30.992,30.993
18.096,31.194,31.196
18.296,31.407,31.41
18.496,31.629,31.632
18.696,31.858,31.861
18.896,32.091,32.095
19.096,32.328,32.331
19.296,32.565,32.568
19.496,32.802,32.805
19.696,33.037,33.04
19.896,33.269,33.272
20.096,33.497,33.5
20.296,33.719,33.721
20.496,33.935,33.937
20.696,34.417,34.418
20.896,34.571,34.572
21.096,34.58,34.58
21.296,34.598,34.598
21.496,34.613,34.612
21.696,34.626,34.624
21.896,34.636,34.634
22.096,34.645,34.643
22.296,34.652,34.65
22.496,34.658,34.656
22.696,34.663,34.66
22.896,34.667,34.664
23.096,34.67,34.668
23.296,34.673,34.671
23.496,34.676,34.673
