0,34.153,33.329,7.8984,8.1877,7.6091,8.477,7.3198,8.7663,7.0305
0.01,34.166,34.185,7.4783,8.2136,6.708,8.9139,5.9028,9.5793,5.0627
0.02,34.179,34.188,7.0273,8.1284,5.802,9.0991,4.459,9.9331,3.0046
0.03,34.192,34.195,6.7246,8.1385,5.0486,9.2623,3.1403,10.069,1.0308
0.04,34.205,34.206,6.548,8.2408,4.4078,9.4137,1.9013,10.003,-0.88218
0.05,34.218,34.218,6.4829,8.4356,3.847,9.5596,0.70145,9.7402,-2.7559
0.06,34.231,34.231,6.5218,8.7279,3.3397,9.7045,-0.49658,9.2771,-4.6096
0.07,34.245,34.244,6.6639,9.1278,2.8627,9.8506,-1.7297,8.6021,-6.4612
0.08,34.258,34.258,6.9152,9.6513,2.3945,9.9987,-3.0376,7.6925,-8.3285
0.09,34.271,34.271,7.2888,10.323,1.9128,10.147,-4.4661,6.5123,-10.23
0.1,34.284,34.284,7.8077,11.177,1.3921,10.292,-6.0723,5.0071,-12.186
0.11,34.298,34.297,8.5083,12.266,0.80048,10.427,-7.932,3.0962,-14.22
0.12,34.311,34.311,9.4471,13.668,0.093781,10.538,-10.152,0.65786,-16.362
0.13,34.324,34.324,10.714,15.504,-0.79314,10.602,-12.892,-2.4959,-18.651
0.14,34.337,34.337,12.457,17.968,-1.964,10.581,-16.403,-6.6682,-21.139
0.15,34.351,34.351,14.931,21.396,-3.5963,10.4,-21.109,-12.376,-23.906
0.16,34.364,34.364,18.614,26.412,-6.0222,9.9168,-27.797,-20.579,-27.082
0.17,34.378,34.378,24.511,34.314,-9.94,8.8135,-38.092,-33.261,-30.905
0.18,34.391,34.391,35.109,48.318,-17.09,6.2786,-56.002,-55.314,-35.91
0.19,34.404,34.404,58.664,79.059,-33.266,-0.44569,-94.763,-102.87,-43.746
0.2,34.418,34.418,148.14,194.68,-95.737,-29.283,-239.09,-279.12,-64.517
0.21,34.431,34.43,-455.47,-581.08,330,177.48,724.44,893.5,45.331
0.22,34.445,34.445,-104.67,-128.98,83.888,60.826,161.62,207.27,-26.587
0.23,34.458,34.458,-66.271,-78.434,58.089,50.967,97.663,128.2,-40.757
0.24,34.471,34.471,-53.67,-60.626,50.958,51.017,74.023,97.75,-52.169
0.25,34.485,34.485,-49.842,-53.354,50.834,55.949,62.844,81.732,-65.418
0.26,34.498,34.498,-51.74,-52.056,56.264,66.31,57.905,71.984,-83.969
0.27,34.511,34.511,-60.799,-56.946,70.017,86.603,58.08,65.653,-114.87
0.28,34.525,34.525,-86.675,-74.733,105.05,134.14,66.827,61.797,-181.88
0.29,34.538,34.538,-208.05,-162.93,263.83,342.83,118.33,62.688,-465.5
0.3,34.552,34.552,290.96,203.59,-383.9,-501.1,-102.32,41.102,668.12
0.31,34.565,34.565,78.152,47.859,-106.72,-138.19,-9.645,46.748,177.2
0.32,34.578,34.578,43.859,22.882,-61.666,-78.253,4.8979,46.09,94.188
0.33,34.591,34.591,30.362,13.005,-43.736,-53.709,10.596,44.933,58.821
0.34,34.605,34.605,23.433,7.8001,-34.418,-40.36,13.678,43.732,38.485
0.35,34.618,34.618,19.414,4.5819,-28.939,-31.938,15.747,42.56,24.703
0.36,34.631,34.631,16.952,2.3468,-25.53,-26.084,17.406,41.416,14.261
0.37,34.644,34.644,15.446,0.62966,-23.4,-21.707,18.944,40.276,5.6423
0.38,34.657,34.657,14.599,-0.82363,-22.154,-18.218,20.539,39.1,-2.0002
0.39,34.671,34.671,14.266,-2.1772,-21.597,-15.257,22.328,37.839,-9.2243
0.4,34.684,34.684,14.391,-3.5607,-21.65,-12.571,24.452,36.424,-16.475
0.41,34.697,34.697,14.991,-5.1042,-22.323,-9.9449,27.091,34.754,-24.194
0.42,34.71,34.71,16.158,-6.9728,-23.725,-7.1515,30.509,32.676,-32.934
0.43,34.723,34.723,18.106,-9.4217,-26.113,-3.8823,35.155,29.921,-43.525
0.44,34.736,34.736,21.282,-12.915,-30.032,0.38238,41.87,25.986,-57.455
0.45,34.748,34.748,26.702,-18.447,-36.719,6.7181,52.481,19.775,-77.873
0.46,34.761,34.761,37.123,-28.667,-49.536,17.954,71.87,8.3516,-113.11
0.47,34.774,34.774,63.335,-53.893,-81.639,45.054,119.04,-19.722,-195.5
0.48,34.787,34.787,229.52,-212.73,-284.4,213.95,412.36,-195.95,-696.04
0.49,34.799,34.799,-142.92,142.9,169.32,-163.42,-241.22,198.23,412.12
0.5,34.812,34.812,-55.857,59.764,62.89,-74.995,-86.794,105.9,147.49
0.51,34.824,34.824,-35.733,40.623,37.971,-54.567,-49.871,84.501,82.408
0.52,34.837,34.837,-27.125,32.563,26.986,-45.953,-32.935,75.352,51.147
0.53,34.849,34.849,-22.641,28.541,20.89,-41.68,-22.885,70.63,31.379
0.54,34.862,34.862,-20.194,26.595,17.082,-39.673,-15.891,68.134,16.507
0.55,34.874,34.874,-19.021,26.045,14.544,-39.223,-10.358,67.073,3.6767
0.56,34.886,34.886,-18.862,26.731,12.804,-40.183,-5.3962,67.2,-8.8577
0.57,34.898,34.898,-19.762,28.86,11.631,-42.815,-0.28849,68.616,-22.742
0.58,34.91,34.91,-22.14,33.172,10.935,-47.992,5.8937,71.87,-40.424
0.59,34.922,34.922,-27.26,41.724,10.775,-58.106,15.043,78.564,-67.26
0.6,34.934,34.934,-39.567,61.594,11.588,-81.362,33.119,94.269,-120.49
0.61,34.946,34.946,-88.895,140.12,16.655,-172.57,99.193,156.29,-313.73
0.62,34.958,34.958,205.01,-325.7,-16.269,366.3,-283.29,-210.65,797.4
0.63,34.97,34.97,44.64,-71.149,1.3502,71.18,-72.689,-9.701,183.09
0.64,34.981,34.981,24.719,-39.34,3.4725,33.815,-45.706,15.787,102.49
0.65,34.993,34.993,17.222,-27.238,4.3104,19.146,-35.098,25.863,69.133
0.66,35.004,35.004,13.47,-21.071,4.8305,11.203,-29.507,31.403,49.925
0.67,35.016,35.016,11.359,-17.492,5.2755,6.0721,-26.165,35.077,36.735
0.68,35.027,35.027,10.134,-15.293,5.7455,2.3054,-24.07,37.88,26.534
0.69,35.038,35.038,9.474,-13.946,6.3038,-0.78378,-22.786,40.294,17.877
0.7,35.049,35.049,9.2327,-13.199,7.0104,-3.5984,-22.109,42.614,9.9055
0.71,35.06,35.06,9.3618,-12.94,7.9423,-6.4417,-21.963,45.08,1.9683
0.72,35.071,35.071,9.8865,-13.155,9.2189,-9.6218,-22.364,47.961,-6.6013
0.73,35.082,35.082,10.923,-13.929,11.05,-13.563,-23.442,51.65,-16.719
0.74,35.092,35.092,12.758,-15.518,13.853,-19.019,-25.535,56.871,-30.008
0.75,35.103,35.103,16.106,-18.591,18.608,-27.677,-29.497,65.266,-50.088
0.76,35.114,35.114,23.171,-25.246,28.277,-44.572,-37.981,81.76,-87.738
0.77,35.124,35.124,45.294,-46.291,58.018,-95.341,-64.642,131.46,-197.82
