-100,220,14.66,263.83
-99.915,219.91,14.649,263.64
-99.832,219.81,14.638,263.45
-99.748,219.72,14.628,263.26
-99.666,219.63,14.617,263.07
-99.584,219.54,14.606,262.88
-99.502,219.44,14.595,262.69
-99.422,219.35,14.585,262.49
-99.342,219.26,14.574,262.3
-99.263,219.17,14.563,262.11
-99.184,219.08,14.553,261.92
-99.106,218.98,14.542,261.73
-99.029,218.89,14.532,261.54
-98.952,218.8,14.521,261.35
-98.876,218.71,14.511,261.16
-98.801,218.62,14.501,260.97
-98.726,218.53,14.491,260.77
-98.652,218.43,14.48,260.58
-98.579,218.34,14.47,260.39
-98.506,218.25,14.46,260.2
-98.434,218.16,14.45,260.01
-98.363,218.07,14.44,259.82
-98.292,217.98,14.43,259.63
-98.222,217.89,14.42,259.44
-98.153,217.8,14.411,259.25
-98.084,217.71,14.401,259.06
-98.016,217.62,14.391,258.87
-97.948,217.53,14.381,258.68
-97.881,217.44,14.372,258.49
-97.815,217.35,14.362,258.31
-97.75,217.26,14.353,258.12
-97.685,217.17,14.343,257.93
-97.621,217.08,14.334,257.74
-97.557,216.99,14.325,257.55
-97.494,216.9,14.316,257.37
-97.432,216.81,14.306,257.18
-97.37,216.72,14.297,256.99
-97.309,216.63,14.288,256.81
-97.248,216.54,14.279,256.62
-97.189,216.46,14.27,256.43
-97.13,216.37,14.262,256.25
-97.071,216.28,14.253,256.06
-97.013,216.19,14.244,255.88
-96.956,216.1,14.236,255.69
-96.899,216.02,14.227,255.51
-96.843,215.93,14.218,255.33
-96.788,215.84,14.21,255.14
-96.733,215.75,14.202,254.96
-96.679,215.67,14.193,254.78
-96.625,215.58,14.185,254.6
-96.572,215.49,14.177,254.42
-96.52,215.41,14.169,254.23
-96.468,215.32,14.161,254.05
-96.417,215.23,14.153,253.87
-96.367,215.15,14.145,253.69
-96.317,215.06,14.137,253.52
-96.267,214.98,14.129,253.34
-96.219,214.89,14.121,253.16
-96.171,214.8,14.114,252.98
-96.123,214.72,14.106,252.81
-96.076,214.63,14.099,252.63
-96.03,214.55,14.091,252.45
-95.984,214.46,14.084,252.28
-95.939,214.38,14.077,252.1
-95.894,214.3,14.069,251.93
-95.85,214.21,14.062,251.76
-95.807,214.13,14.055,251.58
-95.764,214.04,14.048,251.41
-95.721,213.96,14.041,251.24
-95.68,213.88,14.034,251.07
-95.639,213.79,14.027,250.9
-95.598,213.71,14.021,250.73
-95.558,213.63,14.014,250.56
-95.518,213.55,14.007,250.39
-95.479,213.46,14.001,250.23
-95.441,213.38,13.994,250.06
-95.403,213.3,13.988,249.89
-95.366,213.22,13.981,249.73
-95.329,213.14,13.975,249.56
-95.293,213.06,13.969,249.4
-95.257,212.97,13.963,249.23
-95.222,212.89,13.957,249.07
-95.187,212.81,13.951,248.91
-95.153,212.73,13.945,248.75
-95.12,212.65,13.939,248.59
-95.087,212.57,13.933,248.43
-95.054,212.49,13.927,248.27
-95.022,212.41,13.921,248.11
-94.991,212.33,13.916,247.95
-94.96,212.25,13.91,247.8
-94.929,212.17,13.905,247.64
-94.899,212.1,13.899,247.49
-94.87,212.02,13.894,247.33
-94.841,211.94,13.888,247.18
