85,9.1492,27.864,35.877,45.894,48.757
86,8.1185,35.328,45.452,48.754,51.901
87,27.571,41.344,44.912,44.786,44.782
88,5.0354,44.545,47.753,50.338,50.751
89,12.272,44.193,46.772,47.54,47.039
90,27.015,40.494,44.941,43.024,31.627
91,30.362,34.51,36.186,25.546,10.023
92,35.945,32.838,22.299,7.2219,-8.0722
93,36.563,27.198,12.17,-3.6255,-15.029
94,37.082,24.024,8.2155,-4.5029,-9.3631
95,37.864,24.125,11.335,4.6683,7.3908
96,38.223,27.503,20.725,21.581,31.104
97,28.489,33.368,29.099,37.133,44.891
98,13.565,35.339,43.264,47.751,49.562
99,11.457,41.795,45.535,47.36,48.453
100,25.892,44.754,46.824,47.486,50.306
101,11.036,45.117,47.335,49.359,48.629
102,17.806,44.803,46.652,46.781,45.2
103,33.947,41.307,44.492,42.827,30.723
104,34.862,36.382,34.883,23.749,9.3292
105,38.389,33.789,22.734,8.4952,-4.8737
106,38.375,28.768,14.559,0.54887,-8.7295
107,38.77,26.216,12.181,1.5997,-1.5868
108,38.767,26.673,16.019,11.18,14.599
109,38.766,29.959,25.016,26.821,35.78
110,24.731,35.2,31.894,39.647,45.172
111,14.558,36.045,43.709,47.219,48.445
112,12.358,41.068,46.637,48.321,49.824
113,6.9086,44.056,46.29,48.009,49.145
114,13.283,44.274,45.923,46.828,46.366
115,26.689,41.638,44.681,44.539,40.489
116,31.776,36.719,41.331,34.86,23.227
117,36.026,35.603,29.222,18.29,5.4492
118,35.381,29.627,18.754,5.9147,-5.186
119,34.683,25.062,12.238,0.45433,-6.4172
120,34.216,22.824,11.009,2.9474,1.7593
121,33.505,23.272,15.141,12.549,17.14
122,32.795,26.057,23.372,26.69,35.82
123,23.96,30.452,28.684,36.968,44.363
124,14.093,30.667,38.884,45.554,46.754
125,9.031,35.092,44.293,46.1,47.625
126,10.48,37.49,44.578,46.19,46.685
127,17.706,37.366,44.119,44.876,44.743
128,27.103,34.868,43.848,42.645,35.361
129,32.011,35.668,34.4,28.102,18.045
130,32.013,30.807,24.582,14.977,4.6485
131,32.006,26.571,17.18,6.7838,-1.3672
132,31.997,24.017,13.84,4.9844,0.50206
133,32.269,23.381,14.556,9.1108,9.4119
134,32.236,24.752,19.318,18.573,23.674
135,32.244,28.21,27.456,31.63,40.441
136,19.68,33.063,32.206,40.413,44.741
137,14.493,33.182,41.344,45.759,46.734
138,14.303,37.475,44.651,46.757,47.844
139,12.027,40.127,44.743,46.131,46.948
140,19.301,40.727,44.793,45.14,45.206
141,29.142,39.32,43.569,43.494,40.365
142,32.164,36.378,41.356,36.873,28.689
143,37.37,37.687,33.24,25.464,16.284
144,37.718,34.163,26.431,17.19,9.0866
145,37.966,31.643,22.446,13.836,8.5855
146,38.609,30.71,22.132,16.051,14.756
147,38.727,31.572,25.506,23.245,26.105
148,38.767,33.998,31.73,33.707,40.007
149,26.029,37.444,34.395,40.085,43.897
150,15.008,36.202,41.855,44.292,45.636
151,17.74,39.43,44.268,46.277,46.823
152,17.9,41.409,44.98,46.007,46.547
153,19.126,41.724,44.203,44.758,44.607
154,26.355,40.344,43.284,43.444,41.832
155,33.855,37.609,43.075,39.666,32.779
156,38.22,39.151,35.77,29.312,21.226
157,38.221,35.741,29.32,21.267,13.738
158,38.189,33.101,25.086,17.195,11.801
159,38.597,31.717,23.856,17.798,15.599
160,38.419,31.82,25.778,22.767,24.082
161,38.165,33.306,30.294,30.828,35.173
162,37.806,35.742,36.258,40.024,42.811
163,19.573,38.47,37.206,42.906,43.898
164,20.563,35.768,41.7,42.929,42.849
165,15.686,37.014,43.047,43.793,44.184
166,21.98,36.826,42.544,43.296,43.109
167,29.87,35.144,42.818,42.74,40.296
168,33.442,36.623,37.564,34.64,28.702
169,33.282,33.693,30.791,25.272,18.284
170,32.6,30.123,24.633,17.737,11.234
171,32.216,27.266,20.406,13.659,9.057
172,32.053,26.061,19.344,14.18,12.383
173,32.126,26.42,21.271,18.753,20.07
174,32.19,27.998,25.479,26.099,30.196
175,32.208,30.438,31.043,34.614,40.563
176,24.105,33.247,31.792,37.492,42.739
177,16.35,30.831,36.5,42.56,43.479
178,18.474,32.636,39.163,43.028,43.434
179,21.986,33.28,39.244,42.599,42.667
180,27.088,32.65,41.789,42.406,41.296
181,32.262,35.99,37.469,36.059,31.815
182,32.222,33.504,32.115,28.299,22.95
183,32.423,31.185,27.399,22.171,17.019
184,32.952,29.679,24.48,19.115,15.379
185,33.677,29.273,23.93,19.714,18.298
186,34.238,30.075,25.871,23.825,25.117
187,35.256,32.004,29.957,30.61,34.393
188,35.655,34.759,35.398,38.671,42.132
189,23.184,37.857,36.106,41.333,42.92
190,21.977,35.738,40.938,42.228,42.153
191,19.102,37.883,42.649,43.403,44.131
192,22.72,38.925,42.68,43.148,43.213
193,27.95,38.727,42.253,42.44,42.129
194,33.448,37.408,42.1,42.022,39.078
195,36.879,38.446,39.254,35.783,30.605
196,38.677,37.95,34.502,29.477,24.177
197,38.648,35.835,30.836,25.418,21.185
198,38.624,34.519,29.123,24.524,22.27
199,38.617,34.27,29.683,26.904,27.082
200,38.614,35.1,32.322,31.937,34.448
201,38.04,36.794,36.398,38.436,41.78
202,28.353,38.956,35.974,39.922,42.276
203,22.83,36.096,40.02,42.032,42.77
204,18.736,37.736,42.02,42.682,43.127
205,23.502,38.515,42.176,42.573,42.583
206,28.188,38.251,41.738,41.963,41.637
207,33.456,36.943,41.758,41.68,38.811
208,36.591,37.984,38.89,35.687,30.762
209,38.104,37.432,34.249,29.492,24.241
210,37.784,35.136,30.401,25.076,20.56
211,37.384,33.386,28.08,23.269,20.358
212,36.9,32.45,27.651,24.295,23.485
213,36.008,32.398,29.045,27.742,29.055
214,35.698,33.095,31.785,32.67,35.662
215,35.003,34.238,35.107,37.832,41.422
216,34.281,35.436,38.14,41.458,41.385
217,-90161,36.305,35.11,39.08,41.452
218,27.916,31.506,40.46,41.41,41.335
219,32.224,35.903,39.062,40.688,39.942
220,32.037,34.982,36.613,36.296,33.762
221,32.106,33.653,33.346,31.127,27.349
