408,10,10,10,10
409,10,10,10,10
410,10,10,10,10
411,10,10,10,10
412,10,10,10,10
413,10,10,10,10
414,10,10,10,10
415,10,10,10,10
416,10,10,10,10
417,10,10,10,10
418,10,10,10,10
419,10,10,10,10
420,10,10,10,10
421,10,10,10,10
422,10,10,10,10
423,10,10,10,10
424,10,10,9.6079,10
425,10,9.0159,6.8211,10
426,8.8718,6.7024,4.7248,10
427,7.1145,5.1046,3.5546,10
428,5.931,4.3045,3.3052,10
429,5.3229,4.2253,3.7981,10
430,5.2005,4.6776,4.7463,10
431,5.4005,5.398,5.8099,10
432,5.7339,6.1138,6.6737,10
433,2,2,2,2
434,6.1397,6.7009,6.9968,10
435,2,2,2,2
436,5.6399,5.7049,5.3493,10
437,2,2,2,2
438,4.5169,3.9123,3.1,10
439,2,2,2,2
440,2,2,2,2
441,3.1091,2.4199,2.0773,10
442,3.1886,2.7735,2.79,10
443,3.5548,3.4962,3.8714,10
444,4.1201,4.435,5.1105,10
445,4.7728,5.4168,6.2952,10
446,2,2,2,2
447,6.0093,7.0128,7.9604,10
448,2,2,2,2
449,7.006,7.906,8.5947,10
450,2,2,2,2
451,7.7556,8.3575,8.8333,10
452,2,2,2,2
453,8.8758,9.3377,9.8653,10
454,9.7406,10,10,10
455,10,10,10,10
456,10,10,10,10
457,10,10,10,10
458,10,10,10,10
459,10,10,10,10
460,10,10,10,10
461,10,10,10,10
462,10,10,10,10
463,10,10,10,10
464,10,10,10,10
465,10,10,10,10
466,10,10,10,10
467,10,10,10,10
468,10,10,10,10
469,10,10,10,10
470,10,10,10,10
471,10,10,10,10
472,10,10,9.593,10
473,10,9.2593,8.2575,10
474,2,2,2,2
475,7.4241,6.4503,5.4057,10
476,6.0937,5.0917,4.0466,10
477,2,2,2,2
478,2,2,2,2
479,2,2,2,2
480,2,2,2,2
481,2,2,2,2
482,2,2,2,2
483,2.1906,2.1847,2.4298,10
484,2.5209,2.7367,3.1024,10
485,2,2,2,2
486,3.2975,3.6639,3.9182,10
487,3.3913,3.6779,3.7586,10
488,2,2,2,2
489,2.999,2.925,2.617,10
490,2,2,2,2
491,2,2,2,2
492,2,2,2,2
493,2,2,2,2
494,2,2,2,2
495,2.0925,2.3154,2.9642,10
496,2.8508,3.4498,4.4489,10
497,3.8741,4.8337,6.0994,10
498,5.0482,6.2956,7.706,10
499,6.2634,7.681,9.0953,10
500,7.4264,8.8713,10,10
501,8.4698,9.7977,10,10
502,9.3591,10,10,10
503,10,10,10,10
504,2,2,2,2
505,10,10,10,10
506,10,10,10,10
507,10,10,10,10
508,10,10,10,10
509,10,10,10,10
510,10,10,10,10
511,10,10,10,10
512,10,10,10,10
513,10,10,10,10
514,10,10,10,10
515,10,10,10,10
516,10,10,10,10
517,10,10,9.1077,10
518,10,9.307,7.7881,10
519,9.7061,8.1498,6.504,10
520,2,2,2,2
521,6.8519,5.2767,3.9582,10
522,5.5265,4.1875,3.1906,10
523,2,2,2,2
524,3.7697,3.0618,2.6226,10
525,2,2,2,2
526,2.7096,2.4247,2.178,10
527,2,2,2,2
528,2,2,2,2
529,2,2,2,2
530,2,2,2,2
531,2,2,2,2
532,2,2,2,2
533,2,2,2,2
534,2,2,2,2
535,2,2,2,2
536,2,2,2,2
537,2,2,2,2
538,2,2,2,2
539,2,2,2,2
540,2,2,2,2
541,2,2,2,2
542,2,2,2,2
543,2,2,2,2
544,2,2,2,2
545,2,2,2,2
546,2,2,2,2
547,3.1151,3.9931,5.103,10
548,4.2757,5.3614,6.603,10
549,5.5565,6.7827,8.0501,10
550,2,2,2,2
551,8.1114,9.2892,10,10
552,9.1808,10,10,10
553,10,10,10,10
554,2,2,2,2
555,10,10,10,10
556,10,10,10,10
557,10,9.7215,9.2879,10
558,9.6456,9.2288,8.9517,10
559,2,2,2,2
560,9.6375,9.4807,9.4717,10
561,2,2,2,2
562,10,10,10,10
563,10,10,9.8808,10
564,10,9.8754,9.4047,10
565,2,2,2,2
566,9.3581,8.5804,7.4505,10
567,8.6387,7.5039,6.0579,10
568,2,2,2,2
569,5.5075,3.9527,2.3888,10
570,2,2,2,2
571,2,2,2,2
572,2,2,2,2
573,2,2,2,2
574,2,2,2,2
575,2,2,2,2
576,2,2,2,2
577,2,2,2,2
578,2,2,2,2
579,2,2,2,2
580,2,2,2,2
581,2,2,2,2
582,2,2,2,2
583,2,2,2,2
584,2,2,2,2
585,2,2,2,2
586,2,2,2,2
587,2,2,2,2
588,2,2,2,2
589,2,2,2,2
590,2,2,2,2
591,2,2,2,2
592,2,2,2,2
593,2,2,2,2
594,2,2,2,2
595,2,2,2,2
596,2,2,2,2
597,3.3994,4.3773,5.3125,10
598,4.4159,5.3528,6.2061,10
599,5.4521,6.3009,7.027,10
600,6.4618,7.1769,7.7366,10
601,7.3867,7.9302,8.2981,10
602,8.1586,8.5081,8.6796,10
603,8.9587,9.09,9.0419,10
604,2,2,2,2
605,8.6321,8.5087,8.3545,10
606,2,2,2,2
607,8.0861,7.9945,7.9135,10
608,8.0655,7.9813,7.8686,10
609,8.0595,7.9434,7.7483,10
610,7.9922,7.7968,7.474,10
611,7.8392,7.517,7.0292,10
612,2,2,2,2
613,7.2302,6.5428,5.6638,10
614,6.8279,5.9286,4.8444,10
615,6.3159,5.1937,3.9163,10
616,5.187,3.9123,2.5689,10
617,2,2,2,2
618,2,2,2,2
619,2,2,2,2
620,2,2,2,2
621,2,2,2,2
622,2,2,2,2
623,2,2,2,2
624,2,2,2,2
625,2,2,2,2
626,2,2,2,2
627,2,2,2,2
628,2,2,2,2
629,2,2,2,2
630,2,2,2,2
631,2,2,2,2
632,2,2,2,2
633,2,2,2,2
634,2,2,2,2
635,2,2,2,2
636,2,2,2,2
637,2,2,2,2
638,2,2,2,2
639,2,2,2,2
640,2,2,2,2
641,2,2,2,2
642,2,2,2,2
643,2,2,2,2
644,2,2,2,2
645,2,2,2,2
646,2,2,2,2
647,3.7281,4.6772,5.3848,10
648,2,2,2,2
649,5.3813,5.8359,6.0367,10
650,5.9759,6.1675,6.1522,10
651,6.6251,6.57,6.3618,10
652,2,2,2,2
653,6.2697,6.0215,5.8443,10
654,5.9184,5.7581,5.7266,10
655,5.9022,5.8616,5.9273,10
656,6.0597,6.1092,6.1877,10
657,6.2198,6.2905,6.2891,10
658,6.2778,6.2814,6.1137,10
659,6.1816,6.0283,5.6254,10
660,5.9156,5.5291,4.8494,10
661,2,2,2,2
