85,27.219,28.614,35.085,36.757,38.452,39.974,41.141,41.814,41.917,41.454
86,32.268,33.796,35.421,37.161,38.809,40.165,41.063,41.397,41.142,40.361
87,32.555,34.255,35.953,37.644,39.115,40.183,40.72,40.675,40.082,39.059
88,33.145,34.938,36.593,38.1,39.268,39.954,40.085,39.674,38.815,37.674
89,33.896,35.661,37.135,38.336,39.113,39.381,39.132,38.44,37.45,36.352
90,34.696,36.301,37.473,38.28,38.63,38.504,37.957,37.115,36.152,35.262
91,35.483,36.814,37.599,37.974,37.913,37.463,36.736,35.89,35.106,34.556
92,36.215,37.198,37.56,37.514,37.105,36.438,35.662,34.949,34.463,34.33
93,36.864,37.469,37.423,37.018,36.361,35.6,34.903,34.432,34.313,34.616
94,37.417,37.66,37.267,36.603,35.819,35.089,34.576,34.415,34.678,35.371
95,37.871,37.811,37.168,36.367,35.584,34.993,34.737,34.902,35.506,36.487
96,38.23,37.956,37.185,36.376,35.708,35.337,35.365,35.827,36.68,37.81
97,38.501,38.122,37.347,36.647,36.185,36.076,36.375,37.06,38.037,39.155
98,38.687,38.315,37.65,37.153,36.95,37.107,37.623,38.427,39.388,40.337
99,38.805,38.537,38.072,37.837,37.907,38.293,38.942,39.745,40.55,41.195
100,38.828,38.738,38.525,38.57,38.889,39.44,40.127,40.814,41.351,41.6
101,38.798,38.933,38.992,39.296,39.806,40.432,41.047,41.512,41.695,41.498
102,38.781,39.163,39.472,39.975,40.583,41.173,41.607,41.76,41.536,40.889
103,38.777,39.384,39.882,40.491,41.089,41.536,41.704,41.496,40.865,39.824
104,38.778,39.549,40.145,40.753,41.232,41.448,41.298,40.727,39.741,38.408
105,38.779,39.629,40.217,40.713,40.98,40.905,40.423,39.53,38.281,36.79
106,38.778,39.613,40.087,40.374,40.358,39.965,39.177,38.037,36.643,35.138
107,38.778,39.501,39.767,39.772,39.437,38.735,37.697,36.408,34.998,33.618
108,38.777,39.307,39.296,38.978,38.322,37.352,36.143,34.815,33.51,32.371
109,38.776,39.053,38.728,38.082,37.136,35.964,34.678,33.416,32.316,31.497
110,38.75,38.74,38.096,37.151,35.979,34.692,33.428,32.325,31.503,31.041
111,38.648,38.34,37.406,36.226,34.916,33.617,32.472,31.605,31.104,30.998
112,38.46,37.881,36.72,35.395,34.05,32.836,31.887,31.299,31.116,31.318
113,38.193,37.401,36.101,34.733,33.453,32.405,31.699,31.394,31.485,31.909
114,37.846,36.92,35.582,34.274,33.146,32.32,31.872,31.817,32.108,32.645
115,37.417,36.447,35.169,34.011,33.101,32.527,32.32,32.457,32.854,33.392
116,35.972,35.979,34.849,33.91,33.256,32.931,32.926,33.179,33.585,34.021
117,35.478,35.51,34.593,33.915,33.524,33.422,33.56,33.849,34.177,34.433
118,35.452,35.03,34.365,33.958,33.813,33.885,34.098,34.349,34.534,34.565
119,34.759,34.534,34.132,33.978,34.034,34.221,34.443,34.598,34.602,34.403
120,34.041,34.027,33.869,33.926,34.123,34.359,34.532,34.555,34.374,33.978
121,32.905,33.528,33.572,33.779,34.048,34.271,34.353,34.233,33.893,33.365
122,32.18,32.985,33.169,33.456,33.735,33.902,33.884,33.65,33.218,32.656
123,30.541,32.512,32.777,33.081,33.314,33.393,33.274,32.959,32.503,31.998
124,31.92,32.509,32.805,33.049,33.156,33.076,32.808,32.399,31.937,31.538
125,31.999,32.629,32.866,32.979,32.916,32.674,32.295,31.865,31.494,31.302
126,30.548,32.625,32.728,32.674,32.455,32.112,31.724,31.396,31.243,31.366
127,31.627,32.508,32.446,32.236,31.914,31.559,31.269,31.156,31.314,31.81
128,27.781,32.354,32.141,31.824,31.478,31.203,31.105,31.28,31.79,32.655
129,32.219,32.218,31.905,31.557,31.275,31.166,31.328,31.824,32.676,33.854
130,32.218,32.132,31.794,31.504,31.374,31.502,31.959,32.77,33.911,35.303
131,32.218,32.12,31.845,31.699,31.781,32.166,32.887,33.931,35.234,36.69
132,32.218,32.184,32.046,32.102,32.425,33.055,33.989,35.18,36.539,37.946
133,32.274,32.374,32.442,32.755,33.355,34.244,35.381,36.682,38.037,39.316
134,32.241,32.521,32.836,33.434,34.316,35.442,36.73,38.071,39.337,40.405
135,32.47,33.01,33.616,34.494,35.605,36.87,38.182,39.418,40.456,41.197
136,33.02,33.862,34.75,35.854,37.097,38.375,39.57,40.566,41.266,41.607
137,33.756,34.876,35.983,37.222,38.489,39.666,40.641,41.319,41.639,41.585
138,34.555,35.882,37.115,38.383,39.568,40.556,41.251,41.59,41.552,41.166
139,35.344,36.787,38.04,39.234,40.25,40.989,41.382,41.402,41.07,40.45
140,36.081,37.542,38.714,39.744,40.526,40.987,41.09,40.845,40.307,39.568
141,36.738,38.126,39.131,39.93,40.442,40.625,40.478,40.043,39.4,38.657
142,37.302,38.539,39.314,39.843,40.079,40.012,39.675,39.136,38.49,37.846
143,37.768,38.8,39.309,39.559,39.539,39.272,38.819,38.263,37.702,37.234
144,38.139,38.936,39.172,39.163,38.93,38.528,38.034,37.538,37.13,36.885
145,38.42,38.977,38.961,38.734,38.35,37.883,37.42,37.046,36.833,36.824
146,38.616,38.951,38.725,38.342,37.877,37.416,37.044,36.832,36.824,37.034
147,37.472,38.89,38.515,38.046,37.571,37.177,36.937,36.901,37.083,37.463
148,38.421,38.792,38.334,37.851,37.433,37.156,37.074,37.208,37.542,38.025
149,38.391,38.688,38.22,37.793,37.485,37.355,37.43,37.702,38.127,38.632
150,37.448,38.668,38.259,37.939,37.77,37.784,37.982,38.328,38.76,39.192
151,37.442,38.725,38.423,38.241,38.214,38.348,38.617,38.968,39.323,39.599
152,37.412,38.827,38.66,38.621,38.719,38.934,39.217,39.502,39.712,39.771
153,33.03,38.95,38.922,39.012,39.2,39.443,39.68,39.84,39.852,39.66
154,37.479,39.075,39.17,39.353,39.582,39.798,39.932,39.918,39.701,39.249
155,37.421,39.183,39.366,39.594,39.809,39.94,39.923,39.704,39.251,38.559
156,38.717,39.259,39.483,39.699,39.84,39.837,39.636,39.201,38.527,37.637
157,38.716,39.291,39.5,39.645,39.66,39.484,39.081,38.441,37.581,36.553
158,38.697,39.252,39.387,39.408,39.254,38.885,38.285,37.47,36.482,35.39
159,38.605,39.077,39.085,38.94,38.598,38.04,37.276,36.343,35.302,34.233
160,38.431,38.765,38.607,38.274,37.745,37.024,36.144,35.159,34.143,33.174
161,38.176,38.337,37.994,37.472,36.776,35.933,34.993,34.023,33.099,32.293
162,37.842,37.812,37.284,36.593,35.766,34.851,33.912,33.019,32.243,31.64
163,37.426,37.206,36.513,35.689,34.781,33.853,32.973,32.21,31.62,31.242
164,36.927,36.536,35.713,34.805,33.875,32.993,32.226,31.632,31.25,31.096
165,36.348,35.82,34.917,33.984,33.092,32.311,31.699,31.299,31.127,31.178
166,35.698,35.079,34.153,33.257,32.462,31.828,31.401,31.201,31.224,31.443
167,34.995,34.341,33.452,32.652,32.001,31.548,31.317,31.308,31.497,31.837
168,32.194,33.636,32.842,32.187,31.718,31.462,31.422,31.578,31.889,32.299
169,32.817,33.004,32.355,31.881,31.611,31.549,31.678,31.961,32.345,32.772
170,30.837,32.427,31.954,31.68,31.611,31.73,32.001,32.372,32.788,33.195
171,31.525,31.962,31.69,31.622,31.742,32.012,32.382,32.797,33.201,33.552
172,31.37,32.035,31.983,32.094,32.334,32.658,33.016,33.359,33.653,33.874
173,31.963,32.327,32.45,32.68,32.973,33.283,33.57,33.803,33.969,34.07
174,31.536,32.541,32.773,33.062,33.363,33.636,33.854,34.005,34.092,34.136
175,31.551,32.645,32.927,33.231,33.515,33.75,33.922,34.031,34.098,34.151
176,31.547,32.682,32.976,33.266,33.523,33.727,33.878,33.987,34.081,34.195
177,30.387,32.685,32.964,33.229,33.459,33.649,33.806,33.951,34.112,34.322
178,32.034,32.669,32.922,33.161,33.376,33.574,33.768,33.981,34.238,34.565
179,32.205,32.645,32.873,33.096,33.318,33.55,33.809,34.115,34.487,34.937
180,32.205,32.623,32.837,33.066,33.32,33.613,33.96,34.376,34.867,35.433
181,32.265,32.681,32.904,33.164,33.472,33.843,34.288,34.809,35.404,36.059
182,32.225,32.638,32.888,33.204,33.599,34.08,34.646,35.288,35.986,36.712
183,32.427,32.899,33.218,33.615,34.096,34.662,35.302,35.997,36.72,37.439
184,32.957,33.536,33.947,34.421,34.959,35.555,36.198,36.865,37.531,38.165
185,33.682,34.375,34.866,35.392,35.95,36.534,37.13,37.721,38.285,38.798
