85,27.263,28.164,33.899,34.66,35.42,36.156,36.844,37.466,38.007,38.459
86,32.274,33.13,33.851,34.598,35.348,36.076,36.761,37.383,37.929,38.388
87,32.561,33.437,34.163,34.907,35.644,36.351,37.007,37.597,38.107,38.527
88,33.151,34.065,34.804,35.539,36.249,36.911,37.509,38.03,38.462,38.802
89,33.902,34.847,35.585,36.295,36.957,37.553,38.07,38.498,38.833,39.074
90,34.703,35.658,36.372,37.035,37.63,38.143,38.566,38.893,39.125,39.266
91,35.49,36.43,37.096,37.692,38.203,38.623,38.945,39.171,39.305,39.356
92,35.451,37.122,37.719,38.231,38.65,38.971,39.195,39.326,39.374,39.347
93,36.088,37.712,38.223,38.642,38.963,39.187,39.319,39.367,39.342,39.255
94,37.205,38.189,38.606,38.926,39.151,39.284,39.335,39.313,39.231,39.1
95,37.645,38.558,38.876,39.099,39.234,39.287,39.269,39.192,39.067,38.905
96,37.992,38.828,39.05,39.184,39.238,39.222,39.149,39.028,38.873,38.691
97,38.253,39.012,39.144,39.198,39.183,39.111,38.994,38.842,38.665,38.469
98,37.795,39.118,39.17,39.155,39.084,38.968,38.818,38.643,38.451,38.244
99,36.47,39.161,39.146,39.074,38.959,38.81,38.636,38.444,38.238,38.02
100,36.227,39.116,39.043,38.927,38.778,38.606,38.416,38.214,37.999,37.77
101,38.535,39.031,38.914,38.765,38.593,38.405,38.203,37.989,37.762,37.518
102,37.734,38.977,38.832,38.661,38.472,38.267,38.048,37.815,37.563,37.287
103,36.296,38.951,38.787,38.599,38.393,38.168,37.925,37.66,37.37,37.05
104,38.789,38.936,38.756,38.552,38.325,38.074,37.798,37.492,37.154,36.779
105,38.79,38.923,38.728,38.504,38.25,37.965,37.646,37.29,36.895,36.46
106,38.79,38.909,38.694,38.444,38.155,37.827,37.456,37.042,36.585,36.087
107,38.789,38.891,38.651,38.366,38.034,37.653,37.223,36.746,36.223,35.663
108,38.788,38.867,38.594,38.266,37.881,37.44,36.945,36.4,35.813,35.195
109,38.788,38.836,38.521,38.141,37.696,37.188,36.624,36.011,35.364,34.695
110,38.763,38.769,38.402,37.961,37.449,36.872,36.24,35.566,34.867,34.163
111,38.66,38.608,38.178,37.67,37.089,36.445,35.755,35.034,34.305,33.589
112,38.473,38.349,37.85,37.272,36.625,35.926,35.191,34.444,33.707,33.006
113,38.205,38.003,37.433,36.789,36.087,35.345,34.585,33.832,33.112,32.451
114,37.858,37.575,36.939,36.239,35.494,34.727,33.963,33.228,32.549,31.952
115,37.429,37.069,36.376,35.633,34.863,34.092,33.347,32.655,32.042,31.532
116,36.918,36.488,35.752,34.984,34.211,33.459,32.758,32.133,31.61,31.207
117,36.328,35.842,35.079,34.307,33.554,32.848,32.216,31.683,31.27,30.992
118,35.669,35.144,34.376,33.624,32.917,32.281,31.743,31.322,31.037,30.896
119,34.96,34.418,33.668,32.961,32.325,31.784,31.361,31.07,30.924,30.927
120,29.494,33.695,32.99,32.354,31.813,31.388,31.095,30.946,30.946,31.091
121,31.878,33.021,32.387,31.847,31.421,31.127,30.975,30.971,31.113,31.392
122,32.657,32.369,31.827,31.4,31.106,30.955,30.952,31.095,31.376,31.781
123,31.644,31.857,31.433,31.14,30.99,30.987,31.128,31.407,31.808,32.313
124,30.525,31.886,31.619,31.478,31.467,31.586,31.828,32.182,32.632,33.159
125,31.57,32.128,32.014,32.012,32.122,32.337,32.649,33.045,33.51,34.026
126,32.217,32.325,32.339,32.453,32.662,32.958,33.328,33.76,34.238,34.747
127,32.231,32.45,32.57,32.781,33.074,33.439,33.861,34.327,34.822,35.332
128,32.229,32.542,32.751,33.043,33.408,33.831,34.299,34.797,35.31,35.825
129,32.226,32.619,32.904,33.266,33.692,34.166,34.675,35.202,35.732,36.253
130,32.225,32.687,33.037,33.458,33.937,34.456,35,35.554,36.101,36.629
131,32.225,32.741,33.14,33.605,34.121,34.671,35.24,35.811,36.37,36.902
132,32.224,32.782,33.217,33.713,34.255,34.827,35.413,35.997,36.564,37.101
133,32.281,32.884,33.362,33.897,34.474,35.074,35.683,36.282,36.858,37.396
134,32.248,32.882,33.391,33.958,34.565,35.195,35.83,36.453,37.046,37.597
135,32.476,33.167,33.722,34.326,34.96,35.606,36.245,36.861,37.438,37.962
136,33.026,33.793,34.401,35.038,35.683,36.32,36.931,37.501,38.017,38.469
137,33.763,34.601,35.248,35.898,36.533,37.135,37.69,38.187,38.616,38.971
138,34.562,35.45,36.111,36.75,37.349,37.895,38.377,38.786,39.118,39.372
139,35.352,36.262,36.909,37.511,38.055,38.53,38.928,39.245,39.481,39.641
140,36.09,36.994,37.601,38.147,38.62,39.014,39.325,39.553,39.702,39.78
141,36.748,37.623,38.17,38.643,39.036,39.346,39.573,39.72,39.795,39.806
142,36.267,38.139,38.61,39.003,39.313,39.541,39.69,39.768,39.783,39.744
143,36.845,38.543,38.932,39.241,39.469,39.622,39.704,39.726,39.695,39.621
144,37.856,38.846,39.149,39.376,39.53,39.616,39.644,39.621,39.558,39.462
145,38.123,39.055,39.277,39.429,39.516,39.548,39.533,39.478,39.393,39.284
146,38.308,39.181,39.327,39.413,39.446,39.435,39.387,39.312,39.213,39.097
147,38.422,39.237,39.318,39.349,39.339,39.296,39.227,39.137,39.031,38.91
148,38.455,39.21,39.235,39.222,39.18,39.116,39.035,38.939,38.831,38.707
149,38.426,39.124,39.106,39.062,38.999,38.923,38.836,38.738,38.628,38.5
150,38.406,39.068,39.022,38.959,38.883,38.798,38.703,38.596,38.474,38.329
151,37.654,39.042,38.979,38.904,38.819,38.723,38.615,38.491,38.343,38.166
152,37.564,39.029,38.957,38.872,38.776,38.666,38.538,38.386,38.203,37.983
153,38.397,39.021,38.94,38.845,38.734,38.603,38.446,38.257,38.03,37.758
154,37.496,39.013,38.923,38.813,38.681,38.521,38.327,38.092,37.811,37.481
155,38.734,39.004,38.899,38.769,38.608,38.41,38.169,37.88,37.541,37.149
156,38.733,38.991,38.866,38.706,38.507,38.262,37.967,37.618,37.216,36.762
157,38.731,38.972,38.818,38.621,38.375,38.075,37.719,37.306,36.84,36.326
158,38.713,38.925,38.734,38.489,38.188,37.827,37.406,36.93,36.404,35.838
159,38.622,38.787,38.546,38.245,37.883,37.46,36.98,36.448,35.877,35.278
160,38.446,38.549,38.249,37.887,37.463,36.982,36.451,35.879,35.279,34.669
161,38.191,38.22,37.856,37.432,36.952,36.421,35.851,35.255,34.647,34.047
162,37.855,37.806,37.379,36.897,36.367,35.8,35.207,34.604,34.01,33.442
163,37.439,37.309,36.823,36.292,35.725,35.135,34.538,33.95,33.39,32.875
164,36.939,36.733,36.197,35.628,35.039,34.446,33.865,33.313,32.809,32.369
165,36.36,36.085,35.51,34.919,34.327,33.751,33.208,32.714,32.287,31.94
166,35.709,35.379,34.781,34.186,33.612,33.075,32.591,32.176,31.844,31.605
167,35.004,34.637,34.035,33.457,32.922,32.444,32.04,31.722,31.5,31.38
168,34.274,33.891,33.306,32.767,32.292,31.894,31.587,31.378,31.275,31.28
169,31.692,33.185,32.64,32.163,31.767,31.465,31.265,31.174,31.192,31.317
170,32.254,32.514,32.028,31.629,31.329,31.135,31.053,31.083,31.223,31.464
171,32.066,31.94,31.537,31.236,31.044,30.967,31.004,31.153,31.406,31.751
172,31.499,31.899,31.618,31.435,31.354,31.376,31.499,31.716,32.019,32.398
173,31.523,32.105,31.948,31.877,31.893,31.993,32.174,32.43,32.752,33.131
174,30.492,32.28,32.226,32.248,32.344,32.51,32.741,33.03,33.371,33.754
175,31.559,32.386,32.417,32.515,32.679,32.902,33.179,33.504,33.869,34.266
176,32.217,32.459,32.559,32.723,32.946,33.221,33.542,33.903,34.296,34.713
177,32.214,32.519,32.681,32.902,33.178,33.501,33.864,34.261,34.683,35.123
178,32.213,32.573,32.789,33.062,33.386,33.754,34.159,34.591,35.043,35.508
179,32.213,32.622,32.886,33.207,33.577,33.989,34.433,34.902,35.385,35.875
180,32.213,32.666,32.975,33.34,33.755,34.209,34.694,35.199,35.714,36.229
181,32.273,32.775,33.13,33.542,34.001,34.496,35.018,35.554,36.094,36.626
182,32.233,32.767,33.159,33.61,34.11,34.649,35.212,35.788,36.362,36.921
183,32.434,33.028,33.473,33.972,34.513,35.083,35.669,36.257,36.831,37.38
184,32.964,33.643,34.152,34.697,35.266,35.844,36.419,36.978,37.507,37.995
185,33.691,34.454,35.016,35.591,36.166,36.727,37.263,37.762,38.216,38.617
186,34.486,35.316,35.907,36.487,37.045,37.567,38.044,38.468,38.834,39.138
187,35.274,36.144,36.738,37.3,37.818,38.284,38.691,39.033,39.31,39.522
188,36.011,36.896,37.467,37.988,38.452,38.851,39.181,39.443,39.636,39.765
189,36.668,37.546,38.072,38.537,38.935,39.261,39.516,39.702,39.822,39.882
190,37.232,38.083,38.549,38.946,39.273,39.527,39.712,39.831,39.889,39.894
191,36.467,38.508,38.904,39.229,39.484,39.671,39.792,39.855,39.865,39.828
192,36.834,38.829,39.151,39.404,39.591,39.716,39.784,39.801,39.774,39.707
193,37.963,39.055,39.304,39.489,39.615,39.687,39.712,39.693,39.637,39.548
194,38.142,39.195,39.374,39.498,39.572,39.601,39.591,39.545,39.469,39.364
195,38.251,39.259,39.377,39.449,39.479,39.474,39.438,39.373,39.281,39.162
196,38.288,39.245,39.309,39.337,39.333,39.303,39.247,39.168,39.065,38.935
197,38.258,39.162,39.182,39.175,39.147,39.098,39.03,38.941,38.829,38.687
198,38.238,39.103,39.093,39.063,39.015,38.951,38.868,38.763,38.631,38.466
199,37.387,39.074,39.043,38.995,38.931,38.85,38.746,38.616,38.452,38.25
200,35.692,39.057,39.01,38.947,38.865,38.761,38.63,38.465,38.261,38.011
201,37.207,39.044,38.983,38.901,38.797,38.664,38.497,38.289,38.036,37.733
202,38.644,39.031,38.952,38.849,38.715,38.546,38.335,38.077,37.768,37.406
203,38.642,39.015,38.915,38.783,38.612,38.399,38.136,37.821,37.452,37.029
204,38.64,38.995,38.867,38.699,38.484,38.217,37.896,37.519,37.088,36.606
