85,26.823,28.164,33.899,34.66,35.42
86,31.753,33.13,33.851,34.598,35.348
87,32.028,33.437,34.163,34.907,35.644
88,32.593,34.065,34.804,35.539,36.249
89,33.309,34.847,35.585,36.295,36.957
90,34.068,35.658,36.372,37.035,37.63
91,34.858,36.43,37.096,37.692,38.203
92,36.031,37.122,37.719,38.231,38.65
93,36.666,37.712,38.223,38.642,38.963
94,37.205,38.189,38.606,38.926,39.151
95,37.645,38.558,38.876,39.099,39.234
96,37.992,38.828,39.05,39.184,39.238
97,38.253,39.012,39.144,39.198,39.183
98,38.432,39.118,39.17,39.155,39.084
99,38.543,39.161,39.146,39.074,38.959
100,38.565,39.116,39.043,38.927,38.778
101,38.535,39.031,38.914,38.765,38.593
102,38.518,38.977,38.832,38.661,38.472
103,38.513,38.951,38.787,38.599,38.393
104,38.513,38.936,38.756,38.552,38.325
105,38.511,38.923,38.728,38.504,38.25
106,38.51,38.909,38.694,38.444,38.155
107,38.508,38.891,38.651,38.366,38.034
108,38.506,38.867,38.594,38.266,37.881
109,38.504,38.836,38.521,38.141,37.696
110,37.814,38.769,38.402,37.961,37.449
111,37.645,38.608,38.178,37.67,37.089
112,37.478,38.349,37.85,37.272,36.625
113,37.238,38.003,37.433,36.789,36.087
114,35.368,37.575,36.939,36.239,35.494
115,35.176,37.069,36.376,35.633,34.863
116,34.749,36.488,35.752,34.984,34.211
117,35.535,35.842,35.079,34.307,33.554
118,34.925,35.144,34.376,33.624,32.917
119,34.263,34.418,33.668,32.961,32.325
120,33.623,33.695,32.99,32.354,31.813
121,33.359,33.021,32.387,31.847,31.421
122,32.656,32.369,31.827,31.4,31.106
123,32.058,31.857,31.433,31.14,30.99
124,31.935,31.886,31.619,31.478,31.467
125,32.015,32.128,32.014,32.012,32.122
126,32.074,32.325,32.339,32.453,32.662
127,32.087,32.45,32.57,32.781,33.074
128,32.085,32.542,32.751,33.043,33.408
129,32.081,32.619,32.904,33.266,33.692
130,32.08,32.687,33.037,33.458,33.937
131,32.08,32.741,33.14,33.605,34.121
132,32.079,32.782,33.217,33.713,34.255
133,31.709,32.884,33.362,33.897,34.474
134,31.719,32.882,33.391,33.958,34.565
135,31.936,33.167,33.722,34.326,34.96
136,32.415,33.793,34.401,35.038,35.683
137,33.11,34.601,35.248,35.898,36.533
138,33.858,35.45,36.111,36.75,37.349
139,34.59,36.262,36.909,37.511,38.055
140,35.266,36.994,37.601,38.147,38.62
141,35.925,37.623,38.17,38.643,39.036
142,37.054,38.139,38.61,39.003,39.313
143,37.502,38.543,38.932,39.241,39.469
144,37.856,38.846,39.149,39.376,39.53
145,38.123,39.055,39.277,39.429,39.516
146,38.308,39.181,39.327,39.413,39.446
147,38.422,39.237,39.318,39.349,39.339
148,38.455,39.21,39.235,39.222,39.18
149,38.426,39.124,39.106,39.062,38.999
150,38.406,39.068,39.022,38.959,38.883
151,38.4,39.042,38.979,38.904,38.819
152,38.399,39.029,38.957,38.872,38.776
153,38.397,39.021,38.94,38.845,38.734
154,38.394,39.013,38.923,38.813,38.681
155,38.391,39.004,38.899,38.769,38.608
156,38.388,38.991,38.866,38.706,38.507
157,38.385,38.972,38.818,38.621,38.375
158,38.366,38.925,38.734,38.489,38.188
159,38.278,38.787,38.546,38.245,37.883
160,38.111,38.549,38.249,37.887,37.463
161,37.145,38.22,37.856,37.432,36.952
162,36.85,37.806,37.379,36.897,36.367
163,36.405,37.309,36.823,36.292,35.725
164,35.964,36.733,36.197,35.628,35.039
165,35.445,36.085,35.51,34.919,34.327
