-100,220,22.566,263.83
-100.11,219.75,22.568,263.78
-100.22,219.5,22.571,263.73
-100.32,219.25,22.573,263.68
-100.43,219,22.576,263.63
-100.54,218.76,22.578,263.58
-100.65,218.51,22.58,263.53
-100.76,218.26,22.583,263.48
-100.87,218.01,22.585,263.43
-100.98,217.76,22.588,263.38
-101.09,217.51,22.59,263.34
-101.2,217.26,22.592,263.29
-101.31,217.02,22.594,263.24
-101.42,216.77,22.597,263.2
-101.53,216.52,22.599,263.15
-101.64,216.27,22.601,263.11
-101.75,216.02,22.603,263.06
-101.86,215.77,22.605,263.02
-101.97,215.52,22.607,262.98
-102.08,215.28,22.609,262.94
-102.19,215.03,22.611,262.9
-102.31,214.78,22.613,262.86
-102.42,214.53,22.615,262.82
-102.53,214.28,22.617,262.78
-102.64,214.03,22.619,262.74
-102.75,213.78,22.621,262.7
-102.86,213.54,22.623,262.67
-102.98,213.29,22.624,262.63
-103.09,213.04,22.626,262.6
-103.2,212.79,22.628,262.56
-103.31,212.54,22.629,262.53
-103.43,212.29,22.631,262.5
-103.54,212.05,22.632,262.47
-103.65,211.8,22.634,262.44
-103.76,211.55,22.635,262.41
-103.88,211.3,22.637,262.38
-103.99,211.05,22.638,262.35
-104.1,210.81,22.639,262.32
-104.22,210.56,22.64,262.3
-104.33,210.31,22.642,262.28
-104.44,210.06,22.643,262.25
-104.56,209.81,22.644,262.23
-104.67,209.56,22.645,262.21
-104.78,209.32,22.646,262.19
-104.9,209.07,22.647,262.17
-105.01,208.82,22.647,262.15
-105.13,208.57,22.648,262.14
-105.24,208.32,22.649,262.12
-105.35,208.08,22.65,262.11
-105.47,207.83,22.65,262.09
-105.58,207.58,22.651,262.08
-105.7,207.33,22.651,262.07
-105.81,207.08,22.652,262.06
-105.93,206.83,22.652,262.05
-106.04,206.59,22.653,262.05
-106.15,206.34,22.653,262.04
-106.27,206.09,22.653,262.03
-106.38,205.84,22.653,262.03
-106.5,205.59,22.653,262.03
-106.61,205.35,22.653,262.03
-106.73,205.1,22.653,262.03
-106.84,204.85,22.653,262.03
-106.95,204.6,22.653,262.03
-107.07,204.35,22.653,262.04
-107.18,204.11,22.653,262.04
-107.3,203.86,22.652,262.05
-107.41,203.61,22.652,262.06
-107.53,203.36,22.651,262.07
-107.64,203.11,22.651,262.08
-107.75,202.87,22.65,262.09
-107.87,202.62,22.65,262.11
-107.98,202.37,22.649,262.12
-108.1,202.12,22.648,262.14
-108.21,201.87,22.647,262.16
-108.32,201.63,22.646,262.18
-108.44,201.38,22.645,262.2
-108.55,201.13,22.644,262.22
-108.67,200.88,22.643,262.24
-108.78,200.63,22.642,262.27
-108.89,200.38,22.641,262.29
-109.01,200.14,22.639,262.32
-109.12,199.89,22.638,262.35
-109.23,199.64,22.636,262.38
-109.35,199.39,22.635,262.41
-109.46,199.14,22.633,262.45
-109.57,198.89,22.631,262.48
-109.68,198.65,22.63,262.52
-109.8,198.4,22.628,262.56
-109.91,198.15,22.626,262.6
-110.02,197.9,22.624,262.64
-110.13,197.65,22.622,262.68
-110.25,197.41,22.62,262.72
-110.36,197.16,22.618,262.77
-110.47,196.91,22.615,262.82
-110.58,196.66,22.613,262.86
-110.69,196.41,22.611,262.91
-110.8,196.16,22.608,262.96
-110.91,195.91,22.606,263.02
-111.03,195.67,22.603,263.07
-111.14,195.42,22.6,263.12
-111.25,195.17,22.598,263.18
-111.36,194.92,22.595,263.24
-111.47,194.67,22.592,263.3
-111.58,194.42,22.589,263.36
-111.69,194.17,22.586,263.42
-111.8,193.93,22.583,263.49
-111.91,193.68,22.579,263.55
-112.02,193.43,22.576,263.62
-112.12,193.18,22.573,263.68
-112.23,192.93,22.569,263.75
-112.34,192.68,22.566,263.82
-112.45,192.43,22.562,263.9
-112.56,192.18,22.559,263.97
-112.66,191.94,22.555,264.04
-112.77,191.69,22.551,264.12
-112.88,191.44,22.547,264.2
-112.99,191.19,22.544,264.28
-113.09,190.94,22.54,264.36
-113.2,190.69,22.535,264.44
-113.3,190.44,22.531,264.52
-113.41,190.19,22.527,264.61
-113.52,189.94,22.523,264.69
-113.62,189.69,22.519,264.78
-113.73,189.44,22.514,264.87
-113.83,189.2,22.51,264.96
-113.93,188.95,22.505,265.05
-114.04,188.7,22.5,265.14
-114.14,188.45,22.496,265.23
-114.24,188.2,22.491,265.33
-114.35,187.95,22.486,265.42
-114.45,187.7,22.481,265.52
-114.55,187.45,22.476,265.62
-114.65,187.2,22.471,265.72
-114.76,186.95,22.466,265.82
-114.86,186.7,22.461,265.92
-114.96,186.45,22.456,266.03
-115.06,186.2,22.45,266.13
-115.16,185.95,22.445,266.24
-115.26,185.7,22.44,266.35
-115.36,185.45,22.434,266.45
-115.46,185.2,22.429,266.56
-115.56,184.96,22.423,266.67
-115.65,184.71,22.417,266.79
-115.75,184.46,22.411,266.9
-115.85,184.21,22.406,267.01
-115.95,183.96,22.4,267.13
-116.04,183.71,22.394,267.25
-116.14,183.46,22.388,267.36
-116.23,183.21,22.381,267.48
-116.33,182.96,22.375,267.6
-116.42,182.71,22.369,267.72
-116.52,182.46,22.363,267.84
-116.61,182.21,22.356,267.97
-116.71,181.96,22.35,268.09
-116.8,181.71,22.343,268.22
-116.89,181.46,22.337,268.34
-116.99,181.21,22.33,268.47
-117.08,180.96,22.324,268.6
-117.17,180.71,22.317,268.73
-117.26,180.46,22.31,268.86
-117.35,180.21,22.303,268.99
-117.44,179.96,22.296,269.12
-117.53,179.71,22.289,269.26
-117.62,179.46,22.282,269.39
-117.71,179.21,22.275,269.53
-117.8,178.96,22.268,269.66
-117.88,178.71,22.261,269.8
-117.97,178.46,22.253,269.94
-118.06,178.21,22.246,-89.923
-118.14,177.96,22.238,-89.783
-118.23,177.71,22.231,-89.642
-118.32,177.46,22.223,-89.5
-118.4,177.21,22.216,-89.357
-118.49,176.96,22.208,-89.214
-118.57,176.71,22.201,-89.069
-118.65,176.46,22.193,-88.924
-118.74,176.21,22.185,-88.778
-118.82,175.96,22.177,-88.631
-118.9,175.71,22.169,-88.483
-118.98,175.46,22.161,-88.334
-119.06,175.21,22.153,-88.185
-119.14,174.96,22.145,-88.034
-119.22,174.71,22.137,-87.883
-119.3,174.46,22.129,-87.732
-119.38,174.21,22.12,-87.579
-119.46,173.96,22.112,-87.426
-119.54,173.71,22.104,-87.271
-119.61,173.46,22.095,-87.117
-119.69,173.21,22.087,-86.961
-119.76,172.96,22.078,-86.805
-119.84,172.71,22.07,-86.648
-119.92,172.46,22.061,-86.49
-119.99,172.21,22.052,-86.331
-120.06,171.96,22.044,-86.172
-120.14,171.71,22.035,-86.012
-120.21,171.46,22.026,-85.852
-120.28,171.21,22.017,-85.691
-120.35,170.96,22.008,-85.529
-120.42,170.71,21.999,-85.367
-120.49,170.47,21.99,-85.203
-120.56,170.22,21.981,-85.04
-120.63,169.97,21.972,-84.875
-120.7,169.72,21.963,-84.711
-120.77,169.47,21.954,-84.545
-120.84,169.22,21.945,-84.379
-120.91,168.97,21.935,-84.212
-120.97,168.72,21.926,-84.045
-121.04,168.47,21.917,-83.877
-121.1,168.22,21.907,-83.709
-121.17,167.97,21.898,-83.54
-121.23,167.73,21.888,-83.37
-121.29,167.48,21.879,-83.201
-121.36,167.23,21.869,-83.03
-121.42,166.98,21.86,-82.859
-121.48,166.73,21.85,-82.688
-121.54,166.48,21.84,-82.516
-121.6,166.23,21.831,-82.343
-121.66,165.99,21.821,-82.17
-121.72,165.74,21.811,-81.997
-121.78,165.49,21.801,-81.823
-121.84,165.24,21.791,-81.648
-121.9,164.99,21.781,-81.474
-121.95,164.75,21.771,-81.298
-122.01,164.5,21.761,-81.123
-122.07,164.25,21.751,-80.947
-122.12,164,21.741,-80.77
-122.18,163.76,21.731,-80.593
-122.23,163.51,21.721,-80.416
-122.28,163.26,21.711,-80.238
-122.34,163.02,21.701,-80.06
-122.39,162.77,21.69,-79.882
-122.44,162.52,21.68,-79.703
-122.49,162.27,21.67,-79.524
-122.54,162.03,21.659,-79.344
-122.59,161.78,21.649,-79.164
-122.64,161.53,21.639,-78.984
-122.69,161.29,21.628,-78.804
-122.74,161.04,21.618,-78.623
-122.78,160.8,21.607,-78.442
-122.83,160.55,21.597,-78.26
-122.87,160.3,21.586,-78.078
-122.92,160.06,21.576,-77.896
-122.96,159.81,21.565,-77.714
-123.01,159.57,21.554,-77.531
-123.05,159.32,21.544,-77.349
-123.1,159.08,21.533,-77.165
-123.14,158.83,21.522,-76.982
-123.18,158.59,21.512,-76.798
-123.22,158.34,21.501,-76.614
-123.26,158.1,21.49,-76.43
-123.3,157.85,21.479,-76.246
-123.34,157.61,21.468,-76.061
-123.38,157.37,21.457,-75.876
-123.42,157.12,21.447,-75.691
-123.45,156.88,21.436,-75.506
-123.49,156.63,21.425,-75.32
-123.52,156.39,21.414,-75.135
-123.56,156.15,21.403,-74.949
-123.59,155.9,20.911,-66.745
-123.6,155.67,20.91,-66.727
-123.61,155.44,20.909,-66.708
-123.62,155.2,20.908,-66.69
-123.62,154.97,20.907,-66.672
-123.63,154.74,20.906,-66.654
-123.64,154.5,20.904,-66.637
-123.65,154.27,20.903,-66.619
-123.65,154.03,20.902,-66.601
-123.66,153.8,20.901,-66.584
-123.67,153.57,20.9,-66.567
-123.68,153.33,20.899,-66.55
-123.68,153.1,20.898,-66.533
-123.69,152.87,20.897,-66.516
-123.7,152.63,20.896,-66.5
-123.7,152.4,20.895,-66.483
-123.71,152.17,20.894,-66.467
-123.72,151.93,20.893,-66.451
-123.72,151.7,20.892,-66.434
-123.73,151.47,20.891,-66.418
-123.74,151.23,20.89,-66.403
-123.74,151,20.889,-66.387
-123.75,150.77,20.888,-66.371
-123.76,150.53,20.887,-66.356
-123.76,150.3,20.887,-66.34
-123.77,150.07,20.886,-66.325
-123.78,149.83,20.885,-66.31
-123.78,149.6,20.884,-66.295
-123.79,149.37,20.883,-66.28
-123.79,149.13,20.882,-66.265
-123.8,148.9,20.881,-66.251
-123.81,148.67,20.88,-66.236
-123.81,148.44,20.879,-66.222
-123.82,148.2,20.878,-66.207
-123.82,147.97,20.878,-66.193
-123.83,147.74,20.877,-66.179
-123.84,147.5,20.876,-66.165
-123.84,147.27,20.875,-66.151
-123.85,147.04,20.874,-66.138
-123.85,146.81,20.873,-66.124
-123.86,146.57,20.873,-66.11
-123.86,146.34,20.872,-66.097
-123.87,146.11,20.871,-66.084
-123.88,145.87,20.87,-66.07
-123.88,145.64,20.869,-66.057
-123.89,145.41,20.869,-66.044
-123.89,145.18,20.868,-66.031
-123.9,144.94,20.867,-66.019
-123.9,144.71,20.866,-66.006
-123.91,144.48,20.865,-65.993
-123.91,144.24,20.865,-65.981
-123.92,144.01,20.864,-65.968
-123.92,143.78,20.863,-65.956
-123.93,143.55,20.862,-65.944
-123.93,143.31,20.862,-65.932
-123.94,143.08,20.861,-65.92
-123.94,142.85,20.86,-65.908
-123.95,142.62,20.86,-65.896
-123.95,142.38,20.859,-65.884
-123.96,142.15,20.858,-65.872
-123.96,141.92,20.857,-65.861
-123.97,141.69,20.857,-65.849
-123.97,141.45,20.856,-65.838
-123.98,141.22,20.855,-65.827
-123.98,140.99,20.855,-65.816
-123.99,140.76,20.854,-65.804
-123.99,140.52,20.853,-65.793
-124,140.29,20.853,-65.782
-124,140.06,20.852,-65.772
-124,139.83,20.851,-65.761
-124.01,139.59,20.851,-65.75
-124.01,139.36,20.85,-65.739
-124.02,139.13,20.849,-65.729
-124.02,138.9,20.849,-65.718
-124.03,138.66,20.848,-65.708
-124.03,138.43,20.847,-65.698
-124.04,138.2,20.847,-65.688
-124.04,137.97,20.846,-65.677
-124.04,137.74,20.846,-65.667
-124.05,137.5,20.845,-65.657
-124.05,137.27,20.844,-65.647
-124.06,137.04,20.844,-65.638
-124.06,136.81,20.843,-65.628
-124.06,136.57,20.843,-65.618
-124.07,136.34,20.842,-65.609
-124.07,136.11,20.841,-65.599
-124.08,135.88,20.841,-65.59
-124.08,135.65,20.84,-65.58
-124.08,135.41,20.84,-65.571
-124.09,135.18,20.839,-65.562
-124.09,134.95,20.839,-65.553
-124.1,134.72,20.838,-65.543
-124.1,134.49,20.838,-65.534
-124.1,134.25,20.837,-65.526
-124.11,134.02,20.836,-65.517
-124.11,133.79,20.836,-65.508
-124.11,133.56,20.835,-65.499
-124.12,133.33,20.835,-65.49
-124.12,133.09,20.834,-65.482
-124.13,132.86,20.834,-65.473
-124.13,132.63,20.833,-65.465
-124.13,132.4,20.833,-65.456
-124.14,132.17,20.832,-65.448
-124.14,131.93,20.832,-65.44
-124.14,131.7,20.831,-65.431
-124.15,131.47,20.831,-65.423
-124.15,131.24,20.83,-65.415
-124.15,131.01,20.83,-65.407
-124.16,130.77,20.829,-65.399
-124.16,130.54,20.829,-65.391
-124.16,130.31,20.828,-65.383
-124.17,130.08,20.828,-65.376
-124.17,129.85,20.827,-65.368
-124.17,129.62,20.827,-65.36
-124.18,129.38,20.826,-65.353
-124.18,129.15,20.826,-65.345
-124.18,128.92,20.826,-65.337
-124.19,128.69,20.825,-65.33
-124.19,128.46,20.825,-65.323
-124.19,128.22,20.824,-65.315
-124.2,127.99,20.824,-65.308
-124.2,127.76,20.823,-65.301
-124.2,127.53,20.823,-65.294
-124.2,127.3,20.822,-65.286
-124.21,127.07,20.822,-65.279
-124.21,126.83,20.822,-65.272
-124.21,126.6,20.821,-65.265
-124.22,126.37,20.821,-65.259
-124.22,126.14,20.82,-65.252
-124.22,125.91,20.82,-65.245
-124.23,125.68,20.82,-65.238
-124.23,125.44,20.819,-65.232
-124.23,125.21,20.819,-65.225
-124.23,124.98,20.818,-65.218
-124.24,124.75,20.818,-65.212
-124.24,124.52,20.818,-65.205
-124.24,124.29,20.817,-65.199
-124.24,124.06,20.817,-65.192
-124.25,123.82,20.816,-65.186
-124.25,123.59,20.816,-65.18
-124.25,123.36,20.816,-65.174
-124.26,123.13,20.815,-65.167
-124.26,122.9,20.815,-65.161
-124.26,122.67,20.814,-65.155
-124.26,122.43,20.814,-65.149
-124.27,122.2,20.814,-65.143
-124.27,121.97,20.813,-65.137
-124.27,121.74,20.813,-65.131
-124.27,121.51,20.813,-65.125
-124.28,121.28,20.812,-65.119
-124.28,121.05,20.812,-65.114
-124.28,120.81,20.812,-65.108
-124.28,120.58,20.811,-65.102
-124.29,120.35,20.811,-65.096
-124.29,120.12,20.811,-65.091
-124.29,119.89,20.81,-65.085
-124.29,119.66,20.81,-65.08
-124.29,119.43,20.81,-65.074
-124.3,119.19,20.809,-65.069
-124.3,118.96,20.809,-65.063
-124.3,118.73,20.809,-65.058
-124.3,118.5,20.808,-65.053
-124.31,118.27,20.808,-65.047
-124.31,118.04,20.808,-65.042
-124.31,117.81,20.807,-65.037
-124.31,117.58,20.807,-65.032
-124.31,117.34,20.807,-65.027
-124.32,117.11,20.806,-65.022
-124.32,116.88,20.806,-65.016
-124.32,116.65,20.806,-65.011
-124.32,116.42,20.805,-65.006
-124.33,116.19,20.805,-65.002
-124.33,115.96,20.805,-64.997
-124.33,115.72,20.805,-64.992
-124.33,115.49,20.804,-64.987
-124.33,115.26,20.804,-64.982
-124.34,115.03,20.804,-64.977
-124.34,114.8,20.803,-64.973
-124.34,114.57,20.803,-64.968
-124.34,114.34,20.803,-64.963
-124.34,114.11,20.803,-64.959
-124.35,113.88,20.802,-64.954
-124.35,113.64,20.802,-64.95
-124.35,113.41,20.802,-64.945
-124.35,113.18,20.801,-64.941
-124.35,112.95,20.801,-64.936
-124.36,112.72,20.801,-64.932
