-84,211
-98,202
-112,185
-120,164
-122,144
-118,121
-113,104
-113,90
-117,67
-120,54
-123,31
-122,18
-118,3
-115,-13
-111,-28
-105,-40
-96,-48
-83,-52
-76,-54
-63,-58
-55,-60
-45,-64
-35,-66
-23,-63
-16,-60
-5,-52
2,-48
13,-39
19,-34
27,-21
30,-13
33,-1
33,13
31,26
30,41
29,55
31,71
33,84
34,97
34,107
33,121
32,135
32,148
32,162
33,176
30,190
20,204
0,216
-21,220
-43,219
-65,213
-85,203
-102,188
-113,169
-117,149
-114,130
-107,116
-102,105
-100,87
-107,64
-115,46
-118,28
-114,11
-108,-3
-101,-18
-94,-32
-86,-44
-76,-54
-68,-58
-56,-60
-44,-61
-33,-60
-22,-60
-11,-58
0,-55
10,-50
20,-43
27,-35
34,-25
40,-10
43,0
44,18
42,29
40,48
39,62
40,73
41,87
42,104
42,114
42,131
41,142
41,155
41,171
39,182
33,195
16,210
3,215
-23,218
-44,215
-65,207
-80,197
-95,181
-105,160
-108,140
-104,121
-96,100
-94,83
-95,69
-99,50
-103,32
-103,14
-100,-3
-95,-18
-89,-32
-79,-42
-68,-50
-57,-55
-45,-58
-34,-60
-22,-61
-8,-62
3,-60
10,-56
21,-48
30,-41
38,-32
43,-25
50,-10
53,-2
54,13
52,31
49,46
49,57
51,73
52,83
54,99
54,110
52,127
51,140
51,153
52,165
52,178
48,192
41,201
22,213
3,218
-17,219
-33,218
-53,212
-70,200
-82,183
-89,164
-88,146
-84,129
-80,112
-81,89
-84,76
-89,58
-91,39
-90,23
-85,3
-83,-12
-80,-28
-74,-41
-65,-50
-54,-53
-43,-53
-35,-53
-24,-55
-12,-58
0,-61
12,-60
23,-55
33,-47
41,-38
48,-28
55,-18
60,-7
63,6
64,23
61,37
60,47
59,60
61,76
62,89
63,101
63,111
62,123
62,135
63,147
64,159
66,171
64,183
57,196
45,208
24,217
10,220
-16,220
-32,217
-52,208
-69,193
-79,174
-84,154
-81,132
-76,119
-72,98
-74,80
-80,62
-84,44
-84,26
-80,10
-78,-1
-74,-16
-70,-31
-62,-42
-50,-51
-42,-53
-31,-54
-20,-56
-5,-58
6,-60
15,-60
26,-58
35,-51
43,-42
53,-30
59,-23
67,-10
71,3
72,16
71,26
68,43
68,53
70,69
71,78
72,94
72,103
71,117
71,129
72,140
74,151
75,163
75,172
70,187
62,199
48,210
31,217
12,221
-9,220
-29,215
-43,206
-57,190
-65,170
-68,151
-65,133
-60,112
-59,99
-61,76
-65,62
-72,39
-74,25
-70,5
-67,-8
-60,-26
-53,-40
-43,-50
-31,-55
-20,-57
-8,-58
3,-60
15,-62
27,-61
39,-58
46,-53
55,-44
63,-34
73,-20
80,-9
84,6
85,18
82,33
77,48
75,64
76,80
79,90
82,105
82,115
80,131
79,141
80,156
81,164
81,179
77,188
65,202
50,211
37,216
13,219
-3,218
-23,211
-41,199
-55,176
-59,156
-58,141
-54,124
-50,107
-51,83
-57,64
-61,46
-62,32
-58,10
-56,-7
-53,-23
-50,-35
-38,-48
-30,-51
-15,-51
-6,-51
10,-54
22,-58
34,-60
